aligned_date,headline,text,section,url
2012-06-01,Beijing Exhibiting New Assertiveness in South China Sea,"MANILA — In tropical waters off the coast of the Philippines, a standoff between half a dozen Chinese fishing boats, two Chinese law enforcement vessels and an aging Philippine Navy ship recently attracted a lot of attention in Washington, Beijing and other capitals across Asia. ",World,https://www.nytimes.com/2012/06/01/world/asia/beijing-projects-power-in-strategic-south-china-sea.html
2012-06-01,What if the City Banned Sales of Junk Food to Minors?,"One of my four children is a sugary drink addict. Restaurant meals present a small battle every time, because while the other children may or may not choose soda, and may or may not finish it, this child chooses soda every single time and drains the cup (often before dinner is served) every time as well. The battle? She wants to be served in a “big kid cup” because she says, rightly, that she never spills (in part because her grip on the cup resembles that of Gollum on the ring). I insist on a “baby cup,” not because of the lid, but because of the size: just the right amount of soda for someone of her small stature. ",Style,https://parenting.blogs.nytimes.com/2012/05/31/what-if-the-city-banned-sales-of-junk-food-to-minors/
2012-06-01,Mets Owners’ Settlement With Madoff Trustee Is Approved,"The settlement proposed in mid-March to end the litigation against the Mets’ owners, Fred Wilpon and Saul Katz, received the approval Thursday of the judge overseeing the case. There were no objections.",Sports,https://bats.blogs.nytimes.com/2012/05/31/mets-owners-settlement-with-madoff-trustee-is-approved/
2012-06-01,House Rejects Bill to Ban Sex-Selective Abortions,WASHINGTON — The House on Thursday rejected a measure that sought to impose fines and prison terms on doctors who perform abortions on women who are trying to select the gender of their offspring — a practice known as sex-selective abortion.,U.S.,https://www.nytimes.com/2012/06/01/us/politics/house-rejects-bill-to-ban-sex-selective-abortions.html
2012-06-01,Hockey’s Highs and Lows From a Maestro of the Mic,They are verbal sprints. Or marathons. Or marathon sprints.,Sports,https://www.nytimes.com/2012/06/01/sports/hockey/mike-emrick-is-hockeys-maestro-of-the-microphone.html
2012-06-01,To Gulp or to Sip? Debating a Crackdown on Big Sugary Drinks,"Gas guzzlers, McMansions, Walmart, Costco: If one thing is certain about American consumer culture it is that bigger is better, especially if it is cheaper.",New York,https://www.nytimes.com/2012/06/01/nyregion/to-gulp-or-to-sip-debating-a-crackdown-on-big-sugary-drinks.html
2012-06-01,Another High-Profile Failure for a Justice Dept. Watchdog,"WASHINGTON — A judge’s declaration of a mistrial on Thursday in the John Edwards campaign finance case was a new setback for the Justice Department’s public integrity section, a once-vaunted watchdog that has been trying to rebuild itself after its botched prosecution of Senator Ted Stevens four years ago.",U.S.,https://www.nytimes.com/2012/06/01/us/edwards-case-a-blow-to-justice-dept-corruption-unit.html
2012-06-01,Clouded Forecast,"Princeton, N.J.",Opinion,https://www.nytimes.com/2012/06/01/opinion/earth-observing-satellites-in-jeopardy.html
2012-06-01,Government to Increase E. Coli Tests in Raw Beef,"In a ruling that appeared to side with consumers, the Agriculture Department announced that it would expand testing for E. coli in raw beef trimmings beginning next week.",Business Day,https://www.nytimes.com/2012/06/01/business/government-to-increase-e-coli-tests-in-raw-beef.html
2012-06-01,Prosecutors Try to Prove Gupta’s Link to Galleon Trades,Among the government’s hurdles in its insider trading case against Rajat K. Gupta is proving that he benefited from any illegal trades.,Business Day,https://dealbook.nytimes.com/2012/05/31/prosecutors-try-to-prove-guptas-link-to-galleons-moves/
2012-06-01,"Research in Motion, Struggling, Ponders a Dim Future","After rejecting the idea of a sale for months, Research in Motion acknowledged on Tuesday that it was considering “strategic business model alternatives” — or in banker’s speak, RIM, which makes the BlackBerry, said it was pondering a potential deal for all or parts of the company.",Business Day,https://dealbook.nytimes.com/2012/05/31/research-in-motion-struggling-ponders-a-dim-future/
2012-06-01,"At All Things Digital Conference, Talk of Disruptions","Lately it feels like there are more technology conferences than technology companies. There’s TechCrunch Disrupt, LeWeb, Google I/O, E3, Apple WWDC, just to name a few.",Technology,https://bits.blogs.nytimes.com/2012/05/31/at-all-things-digital-conference-a-talk-of-disruptions/
2012-06-01,The Wrong Résumé,"Lost in the exhaust of mendacity left in Las Vegas this week, after Donald Trump brought his birther fantasies to town on behalf of Mitt Romney, was a curious statement by the man who has now cinched the Republican nomination for president. ",Opinion,https://opinionator.blogs.nytimes.com/2012/05/31/the-wrong-resume/
2012-06-01,Cases Close for Philadelphia Diocese Official,"PHILADELPHIA — In an emotional summary after more than two months of testimony, the prosecution in a landmark sexual-abuse trial said here on Thursday that overwhelming evidence showed that a Roman Catholic Church official had shielded predatory priests, lied to parishioners and victims, and exposed innocent children to abuse. ",U.S.,https://www.nytimes.com/2012/06/01/us/cases-close-for-msgr-lynn-in-philadelphia-abuse-case.html
2012-06-01,The Austerity Agenda,LONDON,Opinion,https://www.nytimes.com/2012/06/01/opinion/krugman-the-austerity-agenda.html
2012-06-01,Father-Son Record in New York Fire Department,"With nearly 44 years in the New York Fire Department, Francis Ritchie had been waiting for this moment. His son, Christopher, born on his father’s first day of training, was now a battalion chief like him. ",New York,https://www.nytimes.com/2012/06/01/nyregion/father-son-record-in-fire-department.html
2012-06-01,Pizza Hut Tries the Sandwich Market Again,"“WHEN the moon hits your eye like a big pizza pie,” the song goes, “that’s amore.” But there is little love lost when a big maker of pizza pie gets hit in the eye with the success of sandwiches.",Business Day,https://www.nytimes.com/2012/06/01/business/media/pizza-hut-tries-the-sandwich-market-again.html
2012-06-01,The Segmentation Century,"In 1949, Reinhold Niebuhr published a book called “Faith and History.” Niebuhr noticed a secular religion that was especially strong in the years after World War II. It was the faith that historical forces were gradually bringing about “the unification of mankind.” ",Opinion,https://www.nytimes.com/2012/06/01/opinion/brooks-the-segmentation-century.html
2012-06-01,"For Sale: 4 Weedy, Rusty Relics of a Doomed Rail Project","GLENVILLE, N.Y. — On sagging train tracks in an industrial park sit four rusting passenger trains, once the cornerstone of an ambitious plan to create a high-speed rail line between New York City and Albany.",New York,https://www.nytimes.com/2012/06/01/nyregion/cuomo-administration-looks-to-sell-4-trains-from-failed-rail-project.html
2012-06-01,Lottery Numbers," May 31, 2012",New York,https://www.nytimes.com/2012/06/01/nyregion/lottery-numbers-for-new-york-new-jersey-and-connecticut.html
2012-06-01,Judge Blocks Florida’s Voter Drive Rules,MIAMI — A federal judge on Thursday ordered Florida to stop enforcing several “onerous” requirements on voter registration groups that were part of a law passed last year in an effort to tighten election rules.,U.S.,https://www.nytimes.com/2012/06/01/us/judge-opposes-restrictions-on-floridas-voter-groups.html
2012-06-01,"Blame Game, European-Style","The financial news from Europe keeps getting worse. Spain’s government, its banks foundering, may soon need to be bailed out. The cost of that rescue could strain the new European bailout fund, leaving little behind should investors turn on Italy next. ",Opinion,https://www.nytimes.com/2012/06/01/opinion/blame-game-european-style.html
2012-06-01,Do the Bishops Have a Case Against Obama?,"Religion often comes alive in the face of persecution. Recently, Daniel Jenky, the bishop of Peoria, Ill., did not hesitate to play the persecution card in the dispute with the Obama administration over required health insurance coverage of birth control. Evoking the history of “terrible persecution” of the Church, he said: “Hitler and Stalin would not tolerate any competition with the state in education, social services and health care. . . . Barack Obama — with his radical, pro-abortion and extreme secularist agenda — now seems intent on following a similar path.” In an effort to clarify the statement, a diocese spokesperson said, “We certainly have not reached the same level of persecution. However, history teaches us to be cautious once we start down the path of limiting religious liberty.” (She did not explain just what the bishop regarded as the Church’s current “level of persecution” by the administration.)",Opinion,https://opinionator.blogs.nytimes.com/2012/05/31/do-the-bishops-have-a-case-against-obama/
2012-06-01,When Friends Get Together and Riff,"Why not “Richard and Phoebe’s Wedding”? Phoebe’s far more interesting than Richard, and isn’t there something sexist about naming the groom but not the bride?",Movies,https://www.nytimes.com/2012/06/01/movies/richards-wedding-written-and-directed-by-onur-tukel.html
2012-06-01,Florida’s Discriminatory Voter Purge,"In Florida, where a few hundred votes can determine a presidential election, Republicans have never stopped searching for new ways to keep ballots out of the hands of minorities and poor people, groups that tend to vote Democratic. They have cut back on early voting, tried to stamp out registration drives, and imposed onerous identification requirements. (A federal judge reinstated the registration drives on Thursday.) Now, hoping to gain a new edge, Gov. Rick Scott is trying to clear voter rolls of noncitizens, a menace that only he and a few other Republican governors have been able to detect.",Opinion,https://www.nytimes.com/2012/06/01/opinion/floridas-discriminatory-voter-purge.html
2012-06-01,"A Country Singer Comes Out, Very Carefully","“I love my fans; I love how much they love me,” the country singer Chely Wright says in “Chely Wright: Wish Me Away,” a documentary about her decision to come out as a lesbian in notoriously conservative Nashville. The comment, with its intimations of narcissism and dependence on the adulation of strangers, is one of several truly heartbreaking moments in a film that, like its subject, feels torn between keeping it all together and letting it all hang out.",Movies,https://www.nytimes.com/2012/06/01/movies/chely-wright-wish-me-away-a-documentary.html
2012-06-01,Rondo Provides Vision of the Celtics’ Future,MIAMI,Sports,https://www.nytimes.com/2012/06/01/sports/basketball/nba-playoffs-rajon-rondo-provides-vision-of-celtics-future.html
2012-06-01,Syrian Government Investigates Massacre and Finds Syrian Government Blameless,"As my colleagues Steven Lee Myers and J. David Goodman report, on Thursday, Syria’s foreign ministry announced the results of a three-day investigation into the massacre of more than 100 people, almost half of them children, in the village of Houla last week. ",Blogs,https://thelede.blogs.nytimes.com/2012/05/31/syrian-government-investigates-massacre-and-finds-syrian-government-blameless/
2012-06-01,Eleanor Roosevelt Would Be Appalled,"The gimmick they use is at this point a bit threadbare, but Ami Horowitz and Matthew Groff certainly succeed in generating outrage with “U.N. Me,” a sassy documentary that suggests the United Nations is doing more harm than good.",Movies,https://www.nytimes.com/2012/06/01/movies/un-me-a-documentary-about-the-united-nations.html
2012-06-01,"Label of Gay Is No Longer Defamatory, Court Rules",ALBANY (AP) — A midlevel appeals court said Thursday that it was no longer slander in New York to falsely say that someone is gay. ,New York,https://www.nytimes.com/2012/06/01/nyregion/court-rules-calling-someone-gay-is-not-defamatory.html
2012-06-01,Talk About Sex. Have It. Repeat.,"Let’s agree that too many American movies find it hilarious when teenagers, in all sorts of crass ways, rush to lose their virginity. “Sexual Chronicles of a French Family” takes that primary objective more seriously. It aims to break the taboo and show sex as it really is: banal.",Movies,https://www.nytimes.com/2012/06/01/movies/sexual-chronicles-of-a-french-family.html
