aligned_date,headline,text,section,url
2016-03-01,Ted Cruz Says Donald Trump Has Been Deceiving Voters on Immigration,"SAN ANTONIO — On the eve of what could be the most important day of his candidacy, Senator Ted Cruz on Monday took furious aim at Donald J. Trump’s signature issue — his hard-line immigration positions — suggesting that Mr. Trump was insulting the intelligence of his supporters.",U.S.,https://www.nytimes.com/politics/first-draft/2016/02/29/ted-cruz-say-donald-trump-has-been-deceiving-voters-on-immigration/
2016-03-01,Review: Christine Andreas’s Nostalgic Turn in ‘Cafe Society’,"The past usually looks prettier than the present, especially when it’s set to music. And in her new show, “Café Society,” at Feinstein’s at 54 Below, Christine Andreas looks back longingly to the days before television usurped the evening hours and fashionable New Yorkers flocked to nightclubs.",Arts,https://www.nytimes.com/2016/02/29/arts/music/review-christine-andreass-nostalgic-turn-in-cafe-society.html
2016-03-01,Gawker and Union Reach Agreement on Contract,"Gawker Media and the union that represents its employees announced on Monday that they had reached an agreement on a labor contract, the first designed and negotiated specifically for a digital media company.",Business Day,https://www.nytimes.com/2016/03/01/business/media/gawker-and-union-reach-agreement-on-contract.html
2016-03-01,Autonomous Google Car Hits Public Bus During Test Drive,"A self-driving car being tested by Google struck a public bus on a city street in Mountain View, Calif. The tech company’s vehicles have been involved in more than a dozen minor accidents, but this fender-bender may represent the first time that a Google car has caused an accident. A report from Google on the Feb. 14 episode was posted online Monday by California’s Department of Motor Vehicles. Google’s car was moving at less than two miles an hour and the bus at 15 m.p.h. No one was injured. The report does not address fault, but Google wrote that its car was trying to get around some sandbags when its left front struck the right side of the bus. Google did not have immediate comment. (AP)",Technology,https://www.nytimes.com/2016/03/01/technology/autonomous-google-car-hits-public-bus-during-test-drive.html
2016-03-01,Supreme Court Looks at Recusals in Capital Trials,WASHINGTON — There was something like a consensus at the Supreme Court on Monday that it was not a good idea for a judge to hear a death penalty case he had worked on as a district attorney. But the justices seemed divided over how to fashion a constitutional rule that would bar such conduct yet not require judges to recuse themselves whenever they had had a glancing encounter with the matter under review.,U.S.,https://www.nytimes.com/2016/03/01/us/politics/supreme-court-looks-at-recusals-in-capital-trials.html
2016-03-01,Should a Judge Rule on His Own Case?,It would be hard to imagine a more glaring judicial conflict of interest than the one the Supreme Court considered in a case out of Pennsylvania on Monday.,Opinion,https://www.nytimes.com/2016/03/01/opinion/should-a-judge-rule-on-his-own-case.html
2016-03-01,Bernie Sanders Promises to Keep Pressing the Campaign,"BOSTON — Senator Bernie Sanders of Vermont vowed on Monday night that no matter the outcome of the Super Tuesday races, his campaign would continue to rally voters against a political establishment that is largely backing his rival, Hillary Clinton.",U.S.,https://www.nytimes.com/politics/first-draft/2016/02/29/bernie-sanders-promises-to-keep-pressing-the-campaign/
2016-03-01,2002 Letter on Eavesdropping Is Made Public,"The Obama administration on Monday made public a previously classified letter from 2002 about the Bush administration’s secret program that allowed the National Security Agency to eavesdrop on Americans’ international communications without court orders. The letter, written by John Yoo, then a top lawyer in the Justice Department’s Office of Legal Counsel, adds to the historical record of the surveillance and bulk data collection program known as Stellarwind. It explained to Colleen Kollar-Kotelly, then the newly installed chief judge of the Foreign Intelligence Surveillance Court, why the Justice Department had blessed the program as lawful even though, as Mr. Yoo acknowledged, that it probably clashed with wiretapping laws. ",U.S.,https://www.nytimes.com/2016/03/01/us/2002-letter-on-eavesdropping-is-made-public.html
2016-03-01,"‘Spotlight’ Oscar Warms Boston Globe, and Journalism","Less than two months ago, Boston Globe reporters and editors were delivering thousands of copies of their own newspaper, mollifying subscribers who were upset by sporadic delivery service.",Business Day,https://www.nytimes.com/2016/03/01/business/media/spotlight-oscar-warms-boston-globe-and-journalism.html
2016-03-01,When the Kitchen Is Also a Bedroom: Overcrowding Worsens in New York,"Rafael’s housing situation is an exercise in tolerance and creative space management. He lives with four other people in an overstuffed apartment in Jackson Heights, Queens, that measures less than 500 square feet.",New York,https://www.nytimes.com/2016/03/01/nyregion/overcrowding-worsens-in-new-york-as-working-families-double-up.html
2016-03-01,Ethics Group Urges Inquiry of Mortgage Banking Lobbyist Who Led F.H.A.,"A nonprofit watchdog group on Monday called for an investigation of David H. Stevens, chief executive of the Mortgage Bankers Association, arguing that he may have violated ethics laws relating to his previous position as commissioner of the Federal Housing Administration.",Business Day,https://www.nytimes.com/2016/03/01/business/ethics-group-urges-inquiry-of-mortgage-banking-lobbyist-who-led-fha.html
2016-03-01,Testing for Joy and Grit? Schools Nationwide Push to Measure Students’ Emotional Skills,"SAN FRANCISCO — The fifth graders in Jade Cooney’s classroom compete against a kitchen timer during lessons to see how long they can sustain good behavior — raising hands, disagreeing respectfully and looking one another in the eye — without losing time to insults or side conversations.",U.S.,https://www.nytimes.com/2016/03/01/us/testing-for-joy-and-grit-schools-nationwide-push-to-measure-students-emotional-skills.html
2016-03-01,Evictions Are Down by 18%; New York City Cites Increased Legal Services,"Evictions in New York City dropped last year to their lowest level in a decade, as the administration of Mayor Bill de Blasio bolstered efforts to prevent more New Yorkers from becoming homeless.",New York,https://www.nytimes.com/2016/03/01/nyregion/evictions-are-down-by-18-new-york-city-cites-increased-legal-services.html
2016-03-01,G.O.P. Legislators Face New Pressure to Decide: Can They Get Behind Trump?,"WASHINGTON — The unraveling of a party hierarchy increasingly in the shadow of Donald J. Trump has shifted to Capitol Hill, where Republican members of Congress are beginning to split between those who could accept, even embrace, the billionaire as their nominee and those who have vowed, “Never Trump.”",U.S.,https://www.nytimes.com/2016/03/01/us/politics/gop-legislators-face-new-pressure-to-decide-can-they-get-behind-trump.html
2016-03-01,‘Brexit’ Vote and Donald Trump’s Surge Reflect Discontent,Britain may be on the cusp of having its own Donald Trump moment.,Business Day,https://www.nytimes.com/2016/03/01/business/dealbook/brexit-vote-and-donald-trumps-surge-reflect-discontent.html
2016-03-01,"After Gains Against ISIS, Pentagon Focuses on Mosul","WASHINGTON — Recent gains against the Islamic State in eastern Syria have helped sever critical supply lines to Iraq and set the stage for what will be the biggest fight yet against the Sunni militancy, the battle to retake Mosul, Pentagon officials said on Monday.",World,https://www.nytimes.com/2016/03/01/world/middleeast/after-gains-against-isis-american-focus-is-turning-to-mosul.html
2016-03-01,The Approach to Super Tuesday,Photographs from the presidential campaign trail on Monday.,U.S.,https://www.nytimes.com/slideshow/2016/03/01/us/politics/the-approach-to-super-tuesday.html
2016-03-01,"Slights, Gags and Vitriol as Rivals Target Donald Trump",Join us for live updates and analysis of Super Tuesday.,U.S.,https://www.nytimes.com/2016/03/01/us/politics/slights-gags-and-vitriol-as-rivals-target-donald-trump.html
2016-03-01,Davis Cup Controversy Proves Not All Records Age Gracefully,"For years, two tennis players with little in common other than their love for the sport held records that seemed unlikely to be broken.",Sports,https://www.nytimes.com/2016/03/01/sports/tennis/davis-cup-youngest-oldest-records-itf-controversy.html
2016-03-01,A Look Back at a Decade of Oscar Telecasts,"The viewership for the Oscar telecast has generally fallen in recent years. The ratings have not come near the numbers in 1998, when “Titanic” won big.",Business Day,https://www.nytimes.com/interactive/2016/02/29/business/media/oscar-academy-awards-ratings.html
2016-03-01,Donald Trump’s Message Resonates With White Supremacists,Join us for live updates and analysis of Super Tuesday.,U.S.,https://www.nytimes.com/2016/03/01/us/politics/donald-trump-supremacists.html
2016-03-01,Utilities Cautioned About Potential for a Cyberattack,"WASHINGTON — The Obama administration has warned the nation’s power companies, water suppliers and transportation networks that sophisticated cyberattack techniques used to bring down part of Ukraine’s power grid two months ago could easily be turned on them.",U.S.,https://www.nytimes.com/2016/03/01/us/politics/utilities-cautioned-about-potential-for-a-cyberattack-after-ukraines.html
2016-03-01,Syria: United Nations Says Food Aid Will Be Restored,"The United Nations announced on Monday that it would fully restore all food aid to hundreds of thousands of war-ravaged Syrians that had been cut by funding shortfalls. In a statement, the World Food Program, the main United Nations anti-hunger agency, said $675 million pledged at a London donor conference in February would allow it to “fully reinstate” the reduced aid to Syrian refugees in Jordan, Lebanon, Iraq and Egypt for the rest of 2016. The money will also allow the agency to restore cutbacks imposed on internally displaced Syrians, at least until October. Most of the new money was provided by Germany, the statement said. The World Food Program, a pillar of aid to Syrian civilians in the five-year-old war, was forced to make cuts last year because its budget was drastically underfunded.  ",World,https://www.nytimes.com/2016/03/01/world/middleeast/syria-united-nations-says-food-aid-will-be-restored.html
2016-03-01,Email About North Korea on Hillary Clinton’s Server,"The State Department released this email that was sent to Hillary Clinton's private computer server from one of her top aides while she was secretary of state. The email, now classified, is at the center of a dispute over the handling of government data on her server.",U.S.,https://www.nytimes.com/interactive/2016/02/29/us/politics/document-01emails-Doc.html
2016-03-01,Email Directing Follow-Up on Secure Line,"An email sent to Hillary Clinton while she was secretary of state from one of her top aides, Huma Abedin, encouraged her to follow up on an issue concerning North Korea using a secure line, showing at least some intent on the part of her staff to follow classification protocols.",U.S.,https://www.nytimes.com/interactive/2016/02/29/us/politics/document-Secureline.html
2016-03-01,Last Batch of Hillary Clinton’s Emails Is Released,"WASHINGTON — The State Department on Monday released the last set of emails from the 30,000 messages on Hillary Clinton’s private computer server, including an email about North Korea that remains a point of dispute between the department and one of the nation’s spy agencies over the secrecy of information that passed through the server.",U.S.,https://www.nytimes.com/2016/03/01/us/politics/last-batch-of-hillary-clintons-emails-is-released.html
2016-03-01,Winners of Pictures of the Year International,"With a nod to the importance of local coverage, this year’s Pictures of the Year International contest chose a young Texas photographer as the Newspaper Photographer of the Year.",Blogs,https://www.nytimes.com/slideshow/2016/02/29/blogs/winners-of-pictures-of-the-year-international.html
2016-03-01,Winners of Pictures of the Year International,"In her first year out of college, Carolyn Van Houten of The San Antonio Express-News has been named Newspaper Photographer of the Year in the Pictures of the Year International contest. She joined the paper’s staff in January of last year after graduating from the University of North Carolina at Chapel Hill, where she was named College Photographer of the Year in a separate national competition associated with POYi.",Multimedia/Photos,https://lens.blogs.nytimes.com/2016/02/29/carolyn-van-houten-pictures-of-the-year-winners/
2016-03-01,Developing a Little Sleight of Hand Behind the Plate,"TAMPA, Fla. — When Brian McCann was a promising catching prospect for the Atlanta Braves, they appreciated his powerful bat, his intuitiveness in calling a game, his strong arm and quiet hands behind the plate. Putting a value on his bat was straightforward. The logic of pitch sequencing could be deconstructed. His arm strength could be quantified with a stopwatch.",Sports,https://www.nytimes.com/2016/03/01/sports/baseball/pitch-framing-brian-mccann-yankees-catcher-statistics.html
2016-03-01,Inside the Clinton Team’s Plan to Defeat Donald Trump,"In the days after Donald J. Trump vanquished his Republican rivals in South Carolina and Nevada, prominent Democrats supporting Hillary Clinton arranged a series of meetings and conference calls to tackle a question many never thought they would ask: How do we defeat Mr. Trump in a general election?",U.S.,https://www.nytimes.com/2016/03/01/us/politics/hillary-clinton-donald-trump-general-election.html
2016-03-01,"Claude Parent, Visionary Architect of the Oblique, Dies at 93","Claude Parent, the French architectural visionary who in the 1950s broke with his traditional Beaux-Arts training and then orthodox Modernism to take a radical course, designing buildings on the oblique instead of the vertical and horizontal, died on Saturday in Paris. He was 93.",Arts,https://www.nytimes.com/2016/03/01/arts/design/claude-parent-architect-of-the-oblique-dies-at-93.html
2016-03-01,"Review: In ‘The Wildness,’ Defenses Against Adulthood","Wild is not quite the word for “The Wildness.” This tuneful, thin-skinned production, which opened on Monday night at Ars Nova with the subtitle “Sky-Pony’s Rock Fairy Tale,” often feels as cozy as the giant patchwork quilt that canopies its runway of a set.",Theater,https://www.nytimes.com/2016/03/01/theater/review-in-the-wildness-defenses-against-adulthood.html
2016-03-01,1950 Bette Davis Film,TUESDAY PUZZLE — Fasten your seat belts. It’s going to be a bumpy puzzle.,Crosswords & Games,https://wordplay.blogs.nytimes.com/2016/02/29/1950-bette-davis-film/
2016-03-01,Relics of the Space Age,"“Abandoned in Place,” a new book of photographs by Roland Miller, finds haunting beauty in derelict launch pads, rusting towers and other detritus of the American space race.",Science,https://www.nytimes.com/interactive/2016/03/01/science/space/space-junk-photographs.html
2016-03-01,Trial Opens for Air Force Veteran Accused of Trying to Join ISIS,"While working as an American contractor across the Middle East, Tairod Pugh earned a reputation for his abilities as an airplane mechanic and for his extremist views.",New York,https://www.nytimes.com/2016/03/01/nyregion/trial-centers-on-whether-tairod-pugh-tried-to-join-isis.html
2016-03-01,"Alice Arlen, Screenwriter and Collaborator With Nora Ephron, Dies at 75","Alice Arlen, a screenwriter who collaborated with Nora Ephron on the 1983 Mike Nichols film “Silkwood,” the story of a lab worker killed in a suspicious car crash en route to meet a reporter to expose what she considered life-threatening dangers at a nuclear plant, died on Monday evening at her home in Manhattan. She was 75.",Arts,https://www.nytimes.com/2016/03/01/arts/alice-arlen-screenwriter-with-premier-journalistic-pedigree-dies-at-75.html
2016-03-01,"‘Blindspot’ Season 1, Episode 11: Can You Land This Plane?","“Blindspot” was one of NBC’s success stories in the first half of the TV season, and on Monday night it came back after its winter hiatus as fast-paced and preposterous and addictive as ever. It was an hour that featured a weird bit of casting, apparent confirmation that the memory-wiped and heavily tattooed Jane is indeed Taylor Shaw, and more evidence that Ashley Johnson’s forensic-tech character, Patterson, is stealing this series.",Arts,https://www.nytimes.com/2016/02/29/arts/television/blindspot-season-1-episode-11-can-you-land-this-plane.html
2016-03-01,"‘Better Call Saul’ Recap: Season 2, Episode 3: Lone Star State of Mind",Say this for Monday’s episode: It ends with cliffhangers.,Arts,https://www.nytimes.com/2016/02/29/arts/television/better-call-saul-recap-season-2-episode-3-lone-star-state-of-mind.html
2016-03-01,New Jersey Man Charged in Hit-and-Run Death of New York City Officer,"A Linden, N.J., man was charged on Monday in the hit-and-run death of an off-duty New York City police officer the day before, the New Jersey State Police said.",New York,https://www.nytimes.com/2016/03/01/nyregion/new-jersey-man-charged-in-hit-and-run-death-of-new-york-city-officer.html
2016-03-01,Classified 2002 Letter on N.S.A. Eavesdropping Is Made Public,WASHINGTON — The Obama administration on Monday made public a previously classified letter from 2002 about the Bush administration’s secret program that allowed the National Security Agency to eavesdrop on Americans’ international communications without court orders.,U.S.,https://www.nytimes.com/2016/03/01/us/politics/classified-2002-letter-on-nsa-eavesdropping-is-made-public.html
2016-03-01,Human Skeleton Found in Brooklyn Home Left Vacant for Years,"Investigators are trying to determine the identity of a human skeleton found by a Brooklyn home buyer on Monday in a building believed to have been vacant for about 10 years, the police said.",New York,https://www.nytimes.com/2016/03/01/nyregion/human-skeleton-found-in-brooklyn-home-left-vacant-for-years.html
2016-03-01,Mount St. Mary’s President Quits After Firings Seen as Retaliatory,"A Maryland university president resigned on Monday, weeks after a furor erupted on campus over faculty firings and a student newspaper article that quoted the president as comparing struggling freshmen to bunnies that should be drowned or shot.",U.S.,https://www.nytimes.com/2016/03/02/us/simon-newman-resigns-as-president-of-mount-st-marys.html
2016-03-01,"Knicks Raise Their Game, on Twitter","The Knicks did not play Monday, which was just as well, since they have lost 14 of 17 games. But they continue to tweet.",Sports,https://www.nytimes.com/2016/03/01/sports/basketball/new-york-knicks-twitter-phil-jackson-carmelo-anthony.html
2016-03-01,A Guide to the Voting on Super Tuesday,Which states are voting and how many delegates are at stake.,U.S.,https://www.nytimes.com/interactive/2016/03/01/us/elections/super-tuesday-polls.html
2016-03-01,"Waste in Cancer Drugs Costs $3 Billion a Year, a Study Says","WASHINGTON — The federal Medicare program and private health insurers waste nearly $3 billion every year buying cancer medicines that are thrown out because many drug makers distribute the drugs only in vials that hold too much for most patients, a group of cancer researchers has found.",Health,https://www.nytimes.com/2016/03/01/health/waste-in-cancer-drugs-costs-3-billion-a-year-a-study-says.html
2016-03-01,Word of the Day + Quiz | convex,convex • \ˈspek-trəm\ • adjective ,Education,https://learning.blogs.nytimes.com/2016/03/01/word-of-the-day-quiz-convex/
