aligned_date,headline,text,section,url
2013-05-01,NewSchools Fund Attracts More Capital,"NewSchools Venture Fund, a nonprofit that started out channeling philanthropic donations to charter schools and that now invests in a range of education groups and businesses, is entering into a partnership with a new venture capital fund that could result in millions more in financing.",Education,https://www.nytimes.com/2013/05/01/education/newschools-venture-fund-links-with-rethink-education.html
2013-05-01,"Years Later, Barnes Gets a Big Hit Off Pettitte ","Shortly after he had been battered by the Houston Astros on Monday night, Andy Pettitte dissected his performance and was particularly upset about a fourth-inning, 0-2 pitch he threw to Brandon Barnes that Barnes turned into a two-run double.",Sports,https://www.nytimes.com/2013/05/01/sports/baseball/astros-brandon-barnes-finally-gets-to-yankees-andy-pettitte.html
2013-05-01,"Equipped to Weather Big Storms, a Jersey City Tower Draws Tenants","In the six months since Hurricane Sandy hit, office tenants have been flocking to a huge glass tower in Jersey City despite its being right along the waterfront. It may seem counterintuitive for companies to pointedly search for office space near the water, but the 500,000-square-foot building at 111 Town Square Place in Newport is a hybrid data center and office building that offers tenants backup generators, redundant power and an extensive fiber optic network.",Real Estate,https://www.nytimes.com/2013/05/01/realestate/commercial/an-office-tower-in-jersey-city-is-built-to-beat-storms.html
2013-05-01,Chris Matthews Signs Long-Term Extension With MSNBC,"Chris Matthews, who has been one of the most prominent hosts on MSNBC for more than a decade, has signed a new long-term deal with the network to continue his “Hardball” program, a network executive confirmed on Tuesday.",Business Day,https://www.nytimes.com/2013/05/01/business/media/chris-matthews-signs-long-term-extension-with-msnbc.html
2013-05-01,Advocates Say Managed-Care Plans Shun the Most Disabled Medicaid Users,"Managed-care companies in New York have come under fire for signing up vigorous older adults referred to them by social day care centers, customers whose health needs are relatively small.",New York,https://www.nytimes.com/2013/05/01/nyregion/advocates-say-ny-managed-care-plans-shun-the-most-disabled-seniors.html
2013-05-01,"In the World of Content, Web Follows a Trail Left by TV","IF in real estate, as the saying goes, the three most important things are “location, location, location,” when it comes to wooing viewers and advertisers to online video from television, the corresponding mantra seems to be “content, content, content.”",Business Day,https://www.nytimes.com/2013/05/01/business/media/in-the-world-of-content-web-follows-a-trail-left-by-tv.html
2013-05-01,"Miami’s Condo Market Rebounds, Stoking a Building Boom","MIAMI — Of the 22,000 condos created in downtown Miami during the boom years, only about 600 remain unsold — thanks mainly to an influx of Latin American investors seeking a safe haven for their money.",Real Estate,https://www.nytimes.com/2013/05/01/realestate/commercial/miamis-condo-market-rebounds-stoking-a-fresh-building-boom.html
2013-05-01,"In New Hampshire, Senator Finds Her Vote on Gun Bill Is Hot Topic","WARREN, N.H. — It was 45 minutes into Senator Kelly Ayotte’s town hall-style meeting here on Tuesday, and the local Republican official screening question topics had allowed just one query on gun control. A few in the crowd of about 150 started to get agitated. ",U.S.,https://www.nytimes.com/2013/05/01/us/politics/ayotte-supported-criticized-in-new-hampshire-on-gun-vote.html
2013-05-01,Chinese Way of Doing Business: In Cash We Trust,SHANGHAI — Lin Lu remembers the day last December when a Chinese businessman showed up at the car dealership he works for in north China and paid for a new BMW 5 Series Gran Turismo — entirely in cash.,Business Day,https://www.nytimes.com/2013/05/01/business/global/chinese-way-of-doing-business-in-cash-we-trust.html
2013-05-01,Massachusetts: Aid Promised for Victims Who Lost Limbs," The American Orthotic & Prosthetic Association, a national trade group, has promised to provide artificial limbs to any people who lost a leg in the Boston Marathon bombings if they are uninsured or their insurance fails to cover the cost.  More than a dozen people lost limbs in the blasts; it is not yet known how many will need help paying for prostheses. The cost of an initial prosthesis could be $8,000 to $30,000, said Tom Fise, the group’s executive director. Many insurance plans sharply limit coverage, he said. ",U.S.,https://www.nytimes.com/2013/05/01/us/massachusetts-aid-promised-for-victims-who-lost-limbs.html
