Date,Disney,Microsoft,Walmart,Google,Exxon Mobil,Apple,Intel,JP Morgan,Johnson & Johnson,Coca-Cola
2000-02-18,27.13231086730957,29.13690757751465,10.200637817382812,,16.91962242126465,0.835882306098938,29.93869400024414,23.969867706298828,20.00288772583008,12.679901123046877
2000-02-22,25.508197784423828,28.753786087036133,10.280747413635254,,17.018310546875,0.8551355004310608,30.32935333251953,24.771541595458984,20.30963897705078,12.772456169128418
2000-02-23,26.08141326904297,28.88787269592285,10.040422439575195,,16.83500862121582,0.8734495043754578,30.98635482788086,24.811614990234375,19.66386032104492,12.649057388305664
2000-02-24,25.364887237548828,29.041139602661133,10.22734260559082,,16.42613410949707,0.8655836582183838,32.4602165222168,24.370698928833008,19.050376892089844,12.29426383972168
2000-02-25,23.69300842285156,27.98753547668457,9.506357192993164,,16.031333923339844,0.8293076753616333,32.17611312866211,24.33061981201172,18.598331451416016,12.016596794128418
2000-02-28,25.0305118560791,28.064149856567383,9.866847038269045,,16.581233978271484,0.8509095311164856,31.927507400512695,24.992002487182617,18.792072296142575,12.17085075378418
2000-02-29,25.98587989807129,27.39368057250977,10.414262771606444,,16.9901180267334,0.8612407445907593,32.10507583618164,25.533124923706055,18.598331451416016,12.00117015838623
2000-03-01,26.51133155822754,27.834278106689453,10.46766757965088,,17.159311294555664,0.9791088104248048,32.921897888183594,26.294702529907227,18.95351219177246,12.587349891662598
2000-03-02,26.36802673339844,28.61968421936035,10.80146312713623,,17.370805740356445,0.916652500629425,32.88639450073242,25.833744049072266,19.034229278564453,12.247989654541016
2000-03-03,27.89661026000977,29.462574005126953,11.242067337036133,,17.07471466064453,0.9617334604263306,33.88078689575195,26.01412010192871,18.985803604125977,12.37138843536377
2000-03-06,27.51445960998535,27.776811599731445,10.788110733032228,,16.454320907592773,0.9443589448928832,33.34808349609375,26.755651473999023,18.21086883544922,12.093727111816406
2000-03-07,27.51445960998535,28.46644592285156,10.160581588745115,,18.047588348388672,0.9232267141342164,32.88639450073242,26.234575271606445,17.694252014160156,11.630958557128906
2000-03-08,26.702404022216797,29.2901611328125,10.320801734924316,,17.962995529174805,0.916652500629425,32.655548095703125,25.33271217346191,18.34002113342285,11.72351360321045
2000-03-09,27.70553207397461,30.65027236938477,10.454319953918455,,18.14628219604492,0.9185311198234558,33.63219451904297,26.01412010192871,18.775924682617188,11.538406372070312
2000-03-10,26.84571075439453,30.956771850585938,10.240693092346191,,17.377859115600586,0.9448290467262268,34.147151947021484,25.23248291015625,18.307727813720703,11.229891777038574
2000-03-13,26.702404022216797,30.037263870239254,10.18728733062744,,17.11700439453125,0.9114868640899658,34.69762420654297,25.673412322998047,18.081708908081055,10.838471412658691
2000-03-14,26.08141326904297,29.15606689453125,10.200637817382812,,17.427209854125977,0.858422577381134,33.490142822265625,25.33271217346191,18.792072296142575,10.730088233947754
2000-03-15,26.606863021850582,29.232688903808594,11.015583038330078,,17.540006637573242,0.8734495043754578,34.147151947021484,26.655458450317383,19.873741149902344,11.782963752746582
2000-03-16,26.989009857177734,29.232688903808594,11.683998107910156,,17.991191864013672,0.9133649468421936,35.532222747802734,28.900129318237305,20.61637306213379,12.324889183044434
2000-03-17,28.13545036315918,30.45870018005371,11.924626350402832,,17.399009704589844,0.9391933679580688,36.89952087402344,29.180700302124023,20.551807403564453,12.1700439453125
2000-03-20,30.1417179107666,29.84569549560547,11.79094123840332,,16.891416549682617,0.924166202545166,38.35561752319336,27.757747650146484,20.487224578857425,12.030699729919434
2000-03-21,29.950639724731445,31.493135452270508,12.111781120300291,,17.370805740356445,1.0138592720031738,39.33226776123047,29.501384735107425,20.729389190673828,12.24746799468994
2000-03-22,30.95377540588379,31.646392822265625,11.844420433044434,,16.9055233001709,1.0833591222763062,40.93042755126953,29.361072540283203,21.246017456054688,11.659095764160156
2000-03-23,31.765823364257812,34.28998565673828,11.550312995910645,,17.03241729736328,1.061758518218994,40.52199935913086,31.58570671081543,20.66482162475586,11.643611907958984
2000-03-24,31.670278549194336,34.232513427734375,11.871150970458984,,17.427209854125977,1.0420349836349487,39.50983047485352,30.844161987304688,18.66291618347168,11.643611907958984
2000-03-27,31.90912818908691,31.895448684692383,11.857780456542969,,17.26152801513672,1.0486093759536743,40.53974151611328,30.363168716430664,18.017133712768555,11.210071563720703
2000-03-28,31.28814697265625,31.972055435180664,11.657262802124023,,17.821992874145508,1.0453226566314695,38.55095672607422,30.222888946533203,18.598331451416016,11.11717414855957
2000-03-29,31.192611694335938,32.853275299072266,12.56631565093994,,18.160385131835938,1.021372675895691,37.46776580810547,28.98029327392578,18.35616111755371,11.612641334533691
2000-03-30,30.762697219848633,31.684711456298828,12.619793891906738,,17.737398147583008,0.9448290467262268,36.08269500732422,27.898027420043945,18.27544593811035,12.030699729919434
2000-03-31,31.5269832611084,32.56591033935547,12.085050582885742,,17.596405029296875,1.02043354511261,37.48551559448242,27.95816993713379,18.146286010742188,11.628129005432127
2000-04-03,31.9569034576416,27.853425979614254,13.087682723999023,,18.160385131835938,1.0016496181488037,37.11260986328125,29.661705017089844,18.66291618347168,12.216497421264648
2000-04-04,31.43144416809082,27.144641876220703,12.833678245544434,,18.61157989501953,0.956568717956543,37.71636962890625,27.962976455688477,19.825294494628903,12.975197792053224
2000-04-05,30.571611404418945,26.474170684814453,12.45936393737793,,17.991191864013672,0.979579210281372,36.89952087402344,27.842100143432617,20.019039154052734,11.79844856262207
2000-04-06,30.90599822998047,26.35923767089844,13.074313163757324,,18.442384719848633,0.9406023621559144,36.88177108764648,28.184589385986328,19.340974807739254,11.333938598632812
2000-04-07,31.33591651916504,27.297895431518555,13.154523849487305,,17.948898315429688,0.9899098873138428,38.870567321777344,27.842100143432617,19.1310977935791,11.442325592041016
2000-04-10,31.574752807617188,26.37837791442871,13.595674514770508,,17.652793884277344,0.9391933679580688,37.254661560058594,28.40620994567871,19.631568908691406,11.148144721984863
2000-04-11,32.482357025146484,25.707910537719727,13.55557346343994,,17.906599044799805,0.8973989486694336,37.148136138916016,27.721220016479492,20.212778091430664,11.690059661865234
2000-04-12,30.619382858276367,24.328657150268555,13.3550386428833,,18.03348922729492,0.820854663848877,34.626590728759766,27.98311996459961,19.889883041381836,12.015212059020996
2000-04-13,29.99839973449707,24.29033851623535,12.847043991088867,,18.047588348388672,0.8551355004310608,34.41351318359375,27.23771095275879,19.696147918701172,11.705544471740724
2000-04-14,29.71180534362793,22.71950912475586,11.764204025268556,,17.76560401916504,0.8405783176422119,31.394779205322266,25.42454719543457,18.937368392944336,11.643611907958984
2000-04-17,29.61626243591309,23.25588035583496,11.550312995910645,,17.03241729736328,0.9307410717010498,34.94622039794922,25.343963623046875,20.019039154052734,12.015212059020996
2000-04-18,30.189477920532227,24.6926212310791,11.523579597473145,,17.1875,0.9532817006111144,36.65093231201172,25.948354721069336,21.05227851867676,12.046182632446287
2000-04-19,31.28814697265625,24.11792755126953,11.750837326049805,,17.469501495361328,0.9100782871246338,33.82753372192383,25.142513275146484,21.246017456054688,12.185541152954102
2000-04-20,32.29127502441406,24.194557189941406,12.339051246643066,,17.821992874145508,0.8931728601455688,32.77985763549805,24.92089080810547,21.084562301635746,12.24746799468994
2000-04-24,30.762697219848633,20.420751571655273,12.593050003051758,,18.019392013549805,0.9053823947906494,32.99293899536133,24.09490394592285,21.665752410888672,12.293919563293455
2000-04-25,30.95377540588379,21.263628005981445,12.766839027404783,,18.273191452026367,0.9640815854072572,35.51445388793945,25.16265106201172,21.77877616882324,12.510686874389648
2000-04-26,32.38680648803711,20.842182159423828,12.56631565093994,,18.07580184936523,0.9114868640899658,34.324745178222656,24.63884925842285,21.375160217285156,12.24746799468994
2000-04-27,31.81359481811523,21.397722244262695,12.339051246643066,,18.202680587768555,0.952341854572296,35.60325622558594,23.81285095214844,21.43974494934082,11.953279495239258
2000-04-28,33.34217834472656,21.378562927246097,11.844420433044434,,17.525903701782227,0.9321495294570924,36.02943420410156,23.248764038085938,21.31058692932129,11.705544471740724
2000-05-01,32.100196838378906,22.508792877197266,12.392520904541016,,17.596405029296875,0.9340278506278992,36.11820602416992,23.77255630493164,21.3590145111084,11.457808494567873
2000-05-02,32.864498138427734,21.4168701171875,12.325677871704102,,17.652793884277344,0.8856587409973145,34.431278228759766,24.53811264038086,21.746488571166992,11.457808494567873
2000-05-03,31.5269832611084,21.627592086791992,11.429994583129885,,17.48360252380371,0.8645274639129639,33.835906982421875,23.933732986450195,21.504329681396484,12.015212059020996
2000-05-04,30.332782745361328,21.58928871154785,10.908632278442385,,17.934789657592773,0.831655740737915,33.977970123291016,23.61138916015625,21.45587921142578,12.015212059020996
2000-05-05,30.237234115600582,21.800004959106445,10.975469589233398,,18.047588348388672,0.8499701619148254,35.061458587646484,23.26890563964844,21.698070526123047,11.659095764160156
2000-05-08,31.00153350830078,21.397722244262695,11.20273208618164,,18.14628219604492,0.8274295330047607,33.427391052246094,23.20847511291504,22.66670799255371,12.015212059020996
2000-05-09,31.144845962524418,20.78470802307129,11.336421966552734,,17.920696258544922,0.7922095060348511,33.232025146484375,22.8458309173584,22.472984313964844,12.510686874389648
2000-05-10,31.383676528930664,20.286645889282227,12.125151634216309,,18.385984420776367,0.7461891770362854,30.14148330688477,22.160860061645508,22.085521697998047,13.08358383178711
2000-05-11,31.43144416809082,20.803869247436523,11.978110313415527,,18.81183433532715,0.7724865674972534,32.84123992919922,22.563785552978516,22.23081970214844,13.269380569458008
2000-05-12,31.192611694335938,21.091215133666992,12.151900291442873,,18.60628318786621,0.8086457252502441,32.6814079284668,23.08760452270508,22.085521697998047,12.944228172302246
2000-05-15,31.192611694335938,21.263628005981445,12.191996574401855,,18.967771530151367,0.758868396282196,33.5694694519043,24.054609298706055,22.279258728027344,12.820361137390137
2000-05-16,32.24351119995117,21.30193519592285,12.40589427947998,,18.882713317871097,0.7940875291824341,34.635162353515625,23.933732986450195,22.5537052154541,12.12359619140625
2000-05-17,32.29127502441406,20.746410369873047,12.058313369750977,,18.45743751525879,0.7616859078407288,35.008174896240234,23.8531494140625,22.48913192749023,11.953279495239258
2000-05-18,31.479223251342773,20.286645889282227,12.392520904541016,,18.47514533996582,0.7569901347160339,35.2213020324707,24.215784072875977,22.860445022583008,12.24746799468994
2000-05-19,31.383676528930664,19.94183349609375,12.205363273620604,,18.54249382019043,0.70627361536026,33.498435974121094,23.3696346282959,23.00823402404785,12.402302742004396
2000-05-22,31.240379333496097,19.67363929748535,12.27220344543457,,18.896894454956055,0.6757493019104004,33.640525817871094,23.26890563964844,22.522132873535156,12.557135581970217
2000-05-23,30.619382858276367,19.367141723632812,12.232100486755373,,18.826011657714844,0.6447561383247375,31.22493553161621,23.57110023498535,22.55453872680664,12.386821746826172
2000-05-24,30.04617500305176,20.0950870513916,12.165255546569824,,18.81183433532715,0.6588441729545593,33.35633850097656,23.08760452270508,23.316076278686523,13.052613258361816
2000-05-25,30.428316116333008,18.84992218017578,11.764204025268556,,18.47161102294922,0.6556740403175354,32.73468780517578,22.644372940063477,23.154054641723633,13.052613258361816
2000-05-26,30.476091384887695,18.83075523376465,11.550312995910645,,18.684247970581055,0.6489823460578918,33.409629821777344,22.724946975708008,22.84619140625,13.51711654663086
2000-05-30,32.004669189453125,19.424604415893555,11.416633605957031,,18.93941879272461,0.6579049229621887,35.73638916015625,23.691967010498047,23.05683135986328,13.346800804138184
2000-05-31,32.24351119995117,19.17557144165039,12.325677871704102,,18.896894454956055,0.6311378479003906,35.4344596862793,24.07474708557129,23.202659606933594,13.222930908203123
2000-06-01,31.90912818908691,19.788583755493164,12.191996574401855,,18.81183433532715,0.669644832611084,36.85538101196289,24.86045837402344,22.732769012451172,13.191956520080566
2000-06-02,30.90599822998047,20.324960708618164,12.633156776428224,,17.961261749267578,0.695472776889801,38.13420104980469,26.0087833404541,21.776805877685547,13.02163791656494
2000-06-05,31.04930877685547,20.49736785888672,12.686630249023438,,17.9896183013916,0.6860805153846741,37.67241287231445,25.58572006225586,21.776805877685547,12.882290840148926
2000-06-06,31.240379333496097,21.34025001525879,12.45936393737793,,18.67007827758789,0.6978205442428589,36.81986999511719,24.820171356201172,21.8092041015625,12.835845947265623
2000-06-07,30.714920043945312,21.60843849182129,12.379158973693848,,18.40073013305664,0.7255266904830933,36.642234802246094,24.779878616333008,21.695785522460938,13.130034446716309
2000-06-08,30.90599822998047,21.091215133666992,12.165255546569824,,18.15973472595215,0.7123779058456421,35.860721588134766,24.65899658203125,22.003637313842773,13.08358383178711
2000-06-09,31.765823364257812,21.091215133666992,11.550312995910645,,17.961261749267578,0.719422459602356,36.109378814697266,23.631542205810547,22.32769775390625,12.959710121154783
2000-06-12,31.12095832824707,20.49736785888672,11.282949447631836,,18.3156681060791,0.6851415634155273,35.541019439697266,23.49555397033691,21.979331970214844,13.037126541137695
2000-06-13,30.714920043945312,20.803869247436523,11.764204025268556,,18.414905548095703,0.7100303173065186,37.37046432495117,23.299121856689453,22.81378173828125,13.26578140258789
2000-06-14,31.144845962524418,21.60843849182129,11.803821563720703,,18.74095916748047,0.6795066595077515,35.931785583496094,24.20570373535156,23.26746940612793,13.172584533691406
2000-06-15,32.100196838378906,22.183135986328125,11.88411808013916,,18.69842529296875,0.6940643191337585,36.44687271118164,23.601314544677734,23.49431037902832,13.887134552001951
2000-06-16,31.479223251342773,22.240598678588867,11.53615665435791,,19.137889862060547,0.6851415634155273,35.8251953125,21.969467163085938,23.218862533569336,13.793936729431152
2000-06-19,32.052433013916016,22.58542251586914,11.643227577209473,,19.066999435424805,0.7259963154792786,38.791412353515625,22.664525985717773,23.380887985229492,13.529865264892578
2000-06-20,31.90912818908691,22.968544006347656,11.669988632202148,,18.882713317871097,0.7607465982437134,39.30647659301758,23.178241729736328,22.959606170654297,13.157048225402832
2000-06-21,31.90912818908691,24.730934143066406,11.549543380737305,,19.042200088500977,0.835882306098938,39.50185775756836,22.724946975708008,23.29987335205078,13.296854972839355
2000-06-22,31.718063354492188,24.481908798217773,11.241732597351074,,18.755128860473633,0.8077059984207153,38.098690032958984,22.422754287719727,22.959606170654297,13.949270248413086
2000-06-23,30.285015106201172,23.811420440673828,11.509393692016602,,18.85436630249023,0.7767127156257629,38.187496185302734,22.664525985717773,23.26746940612793,14.384206771850586
2000-06-26,30.95377540588379,24.36696434020996,11.509393692016602,,18.907516479492188,0.8133416771888733,38.13420104980469,22.99692153930664,24.758142471313477,14.663816452026367
2000-06-27,30.571611404418945,24.156248092651367,12.165163040161133,,18.61336898803711,0.777651846408844,37.33494567871094,23.178241729736328,25.390060424804688,14.384206771850586
2000-06-28,29.92674446105957,24.194557189941406,11.987837791442873,,18.627553939819336,0.8180370926856995,37.61913299560547,22.747615814208984,25.426504135131836,14.924012184143066
2000-06-29,30.189477920532227,23.658178329467773,11.589694023132324,,18.418445587158203,0.7701388001441956,37.44150924682617,23.02715492248535,25.552091598510746,14.679351806640623
2000-06-30,29.664026260375977,24.520225524902344,12.339144706726074,,17.805330276489258,0.7870442271232605,37.99211883544922,22.271669387817383,26.41084861755371,14.27547836303711
2000-07-03,29.47295188903809,24.520225524902344,12.178543090820312,,18.042783737182617,0.8011319041252136,38.89796829223633,23.157800674438477,26.20020866394043,14.461874961853027
2000-07-05,29.0908145904541,24.060461044311523,12.205313682556152,,17.450927734375,0.7757735848426819,37.40598678588867,23.24911880493164,26.184005737304688,14.601683616638184
2000-07-06,28.660898208618164,24.807571411132812,12.31237506866455,,17.734439849853516,0.7785910964012146,38.8269157409668,23.37083625793457,25.843740463256836,14.648290634155272
2000-07-07,29.04303741455078,25.133224487304688,13.182271003723145,,17.808874130249023,0.8180370926856995,39.59066390991211,24.375043869018555,25.859949111938477,14.601683616638184
2000-07-10,28.899742126464844,24.34780502319336,13.115362167358398,,17.720264434814453,0.858422577381134,39.16437530517578,24.22288703918457,25.97337532043457,14.30654239654541
2000-07-11,27.51445960998535,24.25202178955078,13.275949478149414,,18.273149490356445,0.8556052446365356,39.44858932495117,24.679351806640625,25.97337532043457,13.964797019958496
2000-07-12,27.562225341796875,24.615997314453125,13.061820030212402,,17.83013153076172,0.8847199082374573,40.12351989746094,24.618494033813477,25.422462463378903,13.949270248413086
2000-07-13,28.37429428100586,24.501054763793945,12.660326957702637,,17.691923141479492,0.8490310311317444,40.691890716552734,24.709775924682617,24.69332504272461,14.39974308013916
2000-07-14,28.613121032714844,24.194557189941406,12.74063491821289,,17.59268569946289,0.8668757081031799,41.686546325683594,25.561851501464844,23.80216407775879,14.322075843811035
2000-07-17,27.94437026977539,23.964685440063477,13.001596450805664,,17.862035751342773,0.8762677311897278,41.57997131347656,25.33361053466797,24.45838165283203,14.252182006835938
2000-07-18,27.32338523864746,24.060461044311523,12.861078262329102,,17.734439849853516,0.8603009581565857,40.63860321044922,24.80107688903809,24.628517150878903,14.461874961853027
2000-07-19,28.27874183654785,22.41300392150879,12.847702026367188,,17.84784698486328,0.7917399406433105,39.253196716308594,24.679351806640625,24.158632278442383,15.03663444519043
2000-07-20,29.520715713500977,22.93022918701172,12.847702026367188,,17.720264434814453,0.8283684253692627,40.549781799316406,24.9836483001709,23.818368911743164,15.03663444519043
2000-07-21,28.613121032714844,22.163972854614254,12.78078556060791,,17.49344253540039,0.8048886656761169,39.27095031738281,25.675952911376953,23.915590286254883,15.12595272064209
2000-07-24,27.992137908935547,21.627592086791992,12.298990249633787,,17.521799087524414,0.7316316366195679,39.21767807006836,25.10537338256836,24.486732482910156,14.725950241088867
2000-07-25,28.660898208618164,21.148685455322266,12.673715591430664,,17.096515655517578,0.7522937059402466,40.034706115722656,24.953224182128903,24.23965072631836,14.725950241088867
2000-07-26,29.0908145904541,20.78470802307129,12.580037117004396,,17.280799865722656,0.7522937059402466,39.50185775756836,24.040298461914062,23.397085189819336,14.617213249206545
2000-07-27,29.04303741455078,21.263628005981445,12.861078262329102,,18.258962631225582,0.7814086079597473,38.93349838256836,24.283748626708984,23.81432342529297,15.02109718322754
2000-07-28,28.947509765625,21.35940742492676,12.566652297973633,,18.145557403564453,0.7259963154792786,36.69551467895508,23.55340576171875,24.28014755249023,15.580302238464355
2000-07-31,29.47295188903809,21.397722244262695,11.830592155456545,,18.188077926635746,0.7635640501976013,37.9388313293457,24.253313064575195,24.12623405456543,15.238561630249023
2000-08-01,30.189477920532227,21.052900314331055,11.669988632202148,,18.145557403564453,0.7410232424736023,36.73106002807617,25.135805130004883,24.57990074157715,15.65797519683838
2000-08-02,30.667156219482425,21.263628005981445,11.57631015777588,,18.79765892028809,0.7100303173065186,35.98506546020508,25.04450798034668,25.017391204833984,15.642438888549805
2000-08-03,32.482357025146484,21.531810760498047,11.53615665435791,,18.47161102294922,0.7213007211685181,36.99140167236328,24.46634101867676,25.147010803222656,15.65797519683838
2000-08-04,32.4345817565918,21.186994552612305,11.335413932800291,,18.53185272216797,0.7119084596633911,35.57000732421875,25.531415939331055,25.03359031677246,15.440503120422363
2000-08-07,31.383676528930664,21.45518684387207,11.803821563720703,,18.347562789916992,0.7203612923622131,35.78323745727539,26.07916831970215,25.11056327819824,15.254097938537598
2000-08-08,31.62252616882324,22.71950912475586,12.339144706726074,,18.3262996673584,0.7025163173675537,35.03700256347656,26.048728942871097,25.06194496154785,15.145370483398438
2000-08-09,31.09707260131836,22.757822036743164,11.48263168334961,,18.386550903320312,0.7137866616249084,36.1385612487793,25.470550537109375,24.57990074157715,14.865764617919922
2000-08-10,30.95377540588379,22.2597599029541,10.920544624328612,,18.472639083862305,0.7147257924079895,35.250205993652344,25.257522583007812,25.252330780029297,15.16090202331543
2000-08-11,31.04930877685547,22.20228576660156,11.1614351272583,,18.558168411254883,0.7166049480438232,36.28068923950195,25.318403244018555,25.365751266479492,15.471575736999512
2000-08-14,31.28814697265625,22.125656127929688,11.32203197479248,,18.828981399536133,0.7072128057479858,38.057430267333984,25.683563232421875,25.228038787841797,15.673506736755373
2000-08-15,30.95377540588379,21.953256607055664,11.040987014770508,,18.543909072875977,0.7015770673751831,38.59046173095703,25.227094650268555,24.91206741333008,15.409442901611328
2000-08-16,30.476091384887695,21.761695861816406,10.69303035736084,,18.875303268432617,0.7288133502006531,38.697052001953125,24.52718734741211,25.365751266479492,15.083227157592772
2000-08-17,30.714920043945312,21.934099197387695,10.706413269042969,,19.114059448242188,0.7729562520980835,39.83415985107422,24.679351806640625,25.147010803222656,14.834689140319824
2000-08-18,29.90286636352539,21.761695861816406,10.893773078918455,,18.91094398498535,0.7513545751571655,40.11843490600586,24.709775924682617,25.079872131347656,14.990020751953123
2000-08-21,29.377416610717773,21.646753311157227,10.492280006408691,,19.042789459228516,0.758868396282196,40.97125244140625,24.80107688903809,25.230243682861328,14.865764617919922
2000-08-22,28.995277404785156,21.838321685791016,10.51905345916748,,18.957263946533203,0.7767127156257629,41.00679397583008,25.683563232421875,25.425329208374023,14.41527271270752
2000-08-23,28.613121032714844,21.68506622314453,10.51905345916748,,19.270841598510746,0.8161588907241821,42.42817306518555,26.4443302154541,25.2139892578125,14.61333465576172
2000-08-24,28.947509765625,21.800004959106445,10.585968017578123,,18.914505004882812,0.8431606888771057,42.21495819091797,25.927001953125,25.03516387939453,14.39974308013916
2000-08-25,29.138574600219727,21.646753311157227,10.813474655151367,,18.914505004882812,0.8537266850471497,41.46875762939453,25.34882164001465,24.82383728027344,13.918201446533203
2000-08-28,29.0908145904541,21.857467651367188,10.599346160888672,,18.885995864868164,0.8725103735923767,42.001747131347656,25.65312767028809,24.645015716552734,14.166733741760254
2000-08-29,29.377416610717773,21.74252700805664,10.585968017578123,,18.81829261779785,0.8894164562225342,42.10837936401367,25.257522583007812,24.189821243286133,13.99586296081543
2000-08-30,29.329648971557617,21.45518684387207,10.371837615966797,,18.55460548400879,0.8941121101379395,41.788551330566406,25.927001953125,23.73464012145996,13.48326015472412
2000-08-31,29.771503448486328,21.397722244262695,10.19785976409912,,18.618736267089844,0.9157137870788574,42.570289611816406,27.20509147644043,23.91753196716309,13.083267211914062
2000-09-01,29.80733108520508,21.51265335083008,10.43875217437744,,18.81473159790039,0.9532817006111144,42.03727722167969,27.418109893798828,24.09227752685547,13.48326015472412
2000-09-05,29.520715713500977,21.493501663208008,10.652881622314451,,19.014284133911133,0.9382538795471193,39.3721923828125,27.813711166381836,24.254844665527344,13.99586296081543
