Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,mean_score,mean_class,majority_vote_score,median_score,movement_label,Date
0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.046451028153854976,-0.03328316732344524,-0.027230387156016035,-0.009009443037239648,-0.0029218014384284154,-0.0454545454545454,0.0,0.0,0.0,2,2004-09-02
0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.046451028153854976,-0.03328316732344524,-0.027230387156016035,-0.009009443037239648,-0.1,0.0,0.0,0.0,0,2004-09-03
-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.046451028153854976,-0.03328316732344524,-0.027230387156016035,-0.1,0.0,0.0,0.0,0,2004-09-06
-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.046451028153854976,-0.03328316732344524,-0.1428571428571428,0.0,0.0,0.0,0,2004-09-07
-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.046451028153854976,-0.1,0.0,0.0,0.0,2,2004-09-08
0.01820702708960665,-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,0.009025092963954016,-0.0952380952380952,0.0,0.0,0.0,1,2004-09-09
-0.00473975784695148,0.01820702708960665,-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,0.0067406850867573745,-0.1935483870967742,0.0,0.0,0.0,2,2004-09-10
0.007867085715559418,-0.00473975784695148,0.01820702708960665,-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.010727658177785107,-0.0555555555555555,0.0,0.0,0.0,1,2004-09-13
0.0028184465752487684,0.007867085715559418,-0.00473975784695148,0.01820702708960665,-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.03820373607764387,-0.1904761904761904,0.0,0.0,0.0,2,2004-09-14
0.008239124714838751,0.0028184465752487684,0.007867085715559418,-0.00473975784695148,0.01820702708960665,-0.01623103223302344,-0.007410639682477532,-0.00746596727583995,0.012206470013439647,0.005608126761750883,-0.217391304347826,0.0,0.0,0.0,0,2004-09-15
