Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,mean_score,mean_class,majority_vote_score,median_score,next_return,Date
-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,0.004008756933459521,-0.011251943021230304,0.0,-0.004405645403457595,-0.002941098431890406,-0.0454545454545454,0.0,0.0,0.0,0.018812480128240976,2004-09-02
0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,0.004008756933459521,-0.011251943021230304,0.0,-0.004405645403457595,-0.1666666666666666,0.0,0.0,0.0,-0.004589653207571818,2004-09-03
-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,0.004008756933459521,-0.011251943021230304,0.0,-0.1,0.0,0.0,0.0,-0.004568684529964483,2004-09-06
-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,0.004008756933459521,-0.011251943021230304,0.0,0.0,0.0,0.0,0.0036682646935332817,2004-09-07
0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,0.004008756933459521,-0.1,0.0,0.0,0.0,-0.0007332727852541041,2004-09-08
-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.0007280186738301644,-0.15,0.0,0.0,0.0,-0.007639038350793715,2004-09-09
-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,0.005860534859977057,-0.2258064516129032,0.0,0.0,0.0,0.008807609789302583,2004-09-10
0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,0.0,-0.1666666666666666,0.0,0.0,0.0,-0.006924298024871081,2004-09-13
-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.003286306807968915,-0.2,0.0,0.0,0.0,0.009194726572837833,2004-09-14
0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.008327217228888083,-0.217391304347826,0.0,0.0,0.0,-0.002568168829970438,2004-09-15
-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,0.018812480128240976,-0.1363636363636363,0.0,0.0,0.0,-0.0090871034180176,2004-09-16
-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.004589653207571818,-0.1470588235294117,0.0,0.0,0.0,0.0,2004-09-17
0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,-0.004568684529964483,-0.25,0.0,0.0,0.0,0.009170436119423121,2004-09-20
0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0036682646935332817,0.0,0.0,0.0,0.0,0.005162741855763667,2004-09-21
0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.0007332727852541041,0.0869565217391304,0.0,0.0,0.0,-0.008409764528617048,2004-09-22
-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.007639038350793715,-0.05,0.0,0.0,0.0,0.0021985622522941177,2004-09-23
0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,0.008807609789302583,-0.09375,0.0,0.0,0.0,0.003677935868198703,2004-09-24
0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,-0.006924298024871081,-0.0476190476190476,0.0,0.0,0.0,-0.002933941547151794,2004-09-27
-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.009194726572837833,0.05,0.0,0.0,0.0,-0.01124003664727599,2004-09-28
-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.002568168829970438,0.0,0.0,0.0,0.0,-0.002531389631812431,2004-09-29
-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,-0.0090871034180176,-0.2272727272727272,0.0,0.0,0.0,-0.021238830355069772,2004-09-30
-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,0.0,0.0,0.0,0.0,0.0,0.004622967445556231,2004-10-01
0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,0.009170436119423121,-0.0476190476190476,0.0,0.0,0.0,-0.009161660198756189,2004-10-04
-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,0.005162741855763667,-0.0769230769230769,0.0,0.0,0.0,-0.005257353919965474,2004-10-05
-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.008409764528617048,-0.04,0.0,0.0,0.0,0.012779729190257277,2004-10-06
0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,0.0021985622522941177,-0.1363636363636363,0.0,0.0,0.0,0.006430957543045721,2004-10-07
0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.003677935868198703,-0.1875,0.0,0.0,0.0,-0.0024950593616343444,2004-10-08
-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.002933941547151794,0.0588235294117647,0.0,0.0,0.0,0.0010700949492593536,2004-10-11
0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,-0.01124003664727599,-0.0952380952380952,0.0,0.0,0.0,0.0,2004-10-12
0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.002531389631812431,0.0,0.0,0.0,0.0,0.008273411734253954,2004-10-13
0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.021238830355069772,-0.1363636363636363,0.0,0.0,0.0,-0.006787579874722948,2004-10-14
-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,0.004622967445556231,-0.303030303030303,-1.0,0.0,0.0,-0.014783871537927245,2004-10-15
-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,-0.009161660198756189,-0.0454545454545454,0.0,0.0,0.0,0.008161848916203933,2004-10-18
0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.005257353919965474,0.0,0.0,0.0,0.0,-0.018118486387053875,2004-10-19
-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,0.012779729190257277,-0.0555555555555555,0.0,0.0,0.0,0.0049018953363622305,2004-10-20
0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,0.006430957543045721,-0.0666666666666666,0.0,0.0,0.0,0.029560561854538123,2004-10-21
0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.0024950593616343444,-0.09375,0.0,0.0,0.0,0.003980744801169772,2004-10-22
0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,0.0010700949492593536,-0.1818181818181818,0.0,0.0,0.0,-0.009677384155701386,2004-10-25
-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,0.0,-0.125,0.0,0.0,0.0,-0.008880830325300175,2004-10-26
-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,0.008273411734253954,-0.0909090909090909,0.0,0.0,0.0,0.004997596770868076,2004-10-27
0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.006787579874722948,-0.1428571428571428,0.0,0.0,0.0,0.0014308073693945751,2004-10-28
0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,-0.014783871537927245,-0.0833333333333333,0.0,0.0,0.0,-0.003917499038475859,2004-10-29
-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,0.008161848916203933,0.0,0.0,0.0,0.0,-0.005665895126929467,2004-11-01
-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,-0.018118486387053875,-0.0454545454545454,0.0,0.0,0.0,-0.008078816499558281,2004-11-02
-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0049018953363622305,0.0,0.0,0.0,0.0,-0.018275573826275163,2004-11-03
-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.029560561854538123,0.0526315789473684,0.0,0.0,0.0,-0.010576708097440008,2004-11-04
-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,0.003980744801169772,0.03125,0.0,0.0,0.0,0.0010246214776667491,2004-11-05
0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.009677384155701386,-0.2777777777777778,0.0,0.0,0.0,-0.016459306597956844,2004-11-08
-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.008880830325300175,-0.238095238095238,0.0,0.0,0.0,0.0013451730629016577,2004-11-09
0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,0.004997596770868076,-0.1304347826086956,0.0,0.0,0.0,-0.008339043203544906,2004-11-10
-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0014308073693945751,-0.217391304347826,0.0,0.0,0.0,0.00033388241634008646,2004-11-11
0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,-0.003917499038475859,0.0,0.0,0.0,0.0,-0.01825456258294163,2004-11-12
-0.01825456258294163,0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.005665895126929467,0.0,0.0,0.0,0.0,0.00995532951048029,2004-11-15
0.00995532951048029,-0.01825456258294163,0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.008078816499558281,-0.0588235294117647,0.0,0.0,0.0,-0.0018400743828743912,2004-11-16
-0.0018400743828743912,0.00995532951048029,-0.01825456258294163,0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,-0.018275573826275163,-0.1578947368421052,0.0,0.0,0.0,0.0036941514907884716,2004-11-17
0.0036941514907884716,-0.0018400743828743912,0.00995532951048029,-0.01825456258294163,0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.010576708097440008,0.0,0.0,0.0,0.0,0.007818329438138722,2004-11-18
0.007818329438138722,0.0036941514907884716,-0.0018400743828743912,0.00995532951048029,-0.01825456258294163,0.00033388241634008646,-0.008339043203544906,0.0013451730629016577,-0.016459306597956844,0.0010246214776667491,-0.1785714285714285,0.0,0.0,0.0,0.007879728691343853,2004-11-19
