Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,mean_score,mean_class,majority_vote_score,median_score,movement_label,Date
0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,0.0024341869200299967,-0.00849887657223924,-0.0020983170460145877,-0.00017539341449030862,-0.004558010441059014,0.0,0.0,0.0,0.0,1,2004-09-02
-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,0.0024341869200299967,-0.00849887657223924,-0.0020983170460145877,-0.00017539341449030862,-0.1,0.0,0.0,0.0,1,2004-09-03
-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,0.0024341869200299967,-0.00849887657223924,-0.0020983170460145877,-0.2,0.0,0.0,0.0,1,2004-09-06
-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,0.0024341869200299967,-0.00849887657223924,-0.1428571428571428,0.0,0.0,0.0,0,2004-09-07
-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,0.0024341869200299967,-0.05,0.0,0.0,0.0,2,2004-09-08
0.013214837763415876,-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.003292215936143731,-0.15,0.0,0.0,0.0,1,2004-09-09
-0.0010421374871460954,0.013214837763415876,-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,0.002954382114049913,-0.2580645161290322,0.0,0.0,0.0,0,2004-09-10
-0.009973932849760801,-0.0010421374871460954,0.013214837763415876,-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.009638481956574975,-0.2222222222222222,0.0,0.0,0.0,1,2004-09-13
-0.003427945170816591,-0.009973932849760801,-0.0010421374871460954,0.013214837763415876,-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,0.005364117445739165,-0.238095238095238,0.0,0.0,0.0,1,2004-09-14
0.0029222384858145728,-0.003427945170816591,-0.009973932849760801,-0.0010421374871460954,0.013214837763415876,-0.00703608049129534,-8.652854156440746e-05,-8.653602940082429e-05,-0.0022468578274505565,0.001212727017946081,-0.217391304347826,0.0,0.0,0.0,1,2004-09-15
