Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8410477638244629,0.8452739051296528,0.7640337920670713,0.7879833974411941,535796800
2000-01-04,0.7701388001441956,0.8311857995176746,0.7602770708655592,0.8133414224201578,512377600
2000-01-05,0.7814086079597473,0.8307164666215358,0.7738955401567056,0.779530328469401,778321600
2000-01-06,0.7137866616249084,0.8039493784334993,0.7137866616249084,0.7973754264275039,767972800
2000-01-07,0.7475981116294861,0.7588685909405547,0.7175441856306548,0.7250572533240345,460734400
2000-01-10,0.7344492077827454,0.7682596837199466,0.7119083554690968,0.7663814047562996,505064000
2000-01-11,0.6968815326690674,0.7466589713049819,0.6799763158671408,0.7208311373670201,441548800
2000-01-12,0.655087411403656,0.7175439581620455,0.6499213043660624,0.7137865477354933,976068800
2000-01-13,0.7269354462623596,0.7419624335891944,0.6950032423980641,0.7099124077835497,1032684800
2000-01-14,0.7546415328979492,0.7682597717001295,0.7466588840070332,0.7513545568747287,390376000
2000-01-18,0.7809389233589172,0.7964362935792543,0.7546415108739105,0.7588684539756724,459177600
2000-01-19,0.8006623983383179,0.8170980808026621,0.776712796710261,0.7936180615035864,597643200
2000-01-20,0.8527877926826477,0.9128956419997754,0.8527877926826477,0.8678147299327593,1831132800
2000-01-21,0.8363519310951233,0.8584224502837784,0.8278988977184436,0.8584224502837784,495924800
2000-01-24,0.7983143329620361,0.8471517323261987,0.7898612518303907,0.8147499600377264,440876800
2000-01-25,0.843395471572876,0.8499703266133588,0.7691997557497006,0.7889224148543693,497145600
2000-01-26,0.8278987407684326,0.8579527053231903,0.8246118156751591,0.8264900442546516,367158400
2000-01-27,0.8264902830123901,0.8490311892858582,0.8039494268972601,0.8175676664365917,340144000
2000-01-28,0.7635640501976013,0.8330641372595451,0.7560509841194963,0.8128719476970554,423348800
2000-01-31,0.7795304656028748,0.7804696305924357,0.7100304005163245,0.7588687355158283,701680000
2000-02-01,0.7532328367233276,0.7889224508112451,0.7513546075761746,0.7814085310558608,318035200
2000-02-02,0.7424320578575134,0.7673207781902813,0.7288137667495023,0.7569903163156536,464195200
2000-02-03,0.776243269443512,0.7832876063227459,0.7532327821697146,0.7537023645016622,475193600
2000-02-04,0.8114633560180664,0.826490292653415,0.7785911358646174,0.7809389975321097,425320000
2000-02-07,0.8570136427879333,0.8584223896275607,0.7959666422875172,0.8114632086317238,441067200
2000-02-08,0.8631188273429871,0.8725100707239924,0.8358822553317576,0.8565439738731264,408643200
2000-02-09,0.8462127447128296,0.8800240731351007,0.8448040981966106,0.8574832209591394,299364800
2000-02-10,0.8527877926826477,0.8556051866722293,0.8264903264657386,0.8480920691555575,302982400
2000-02-11,0.8170979619026184,0.8574831899600267,0.813341404134075,0.8537266321914833,212251200
2000-02-14,0.8701623678207397,0.8706319501113705,0.8161588494899508,0.8213241042118979,367539200
2000-02-15,0.8941121101379395,0.9011564475212094,0.8654668836228239,0.8659364659883709,485744000
2000-02-16,0.8574833869934082,0.8875381633308296,0.8424564502497475,0.8847199669027801,378246400
2000-02-17,0.8631188273429871,0.8678144490334897,0.8499701235697523,0.8654666381882383,289497600
2000-02-18,0.835882306098938,0.8668753372182669,0.8330640601586273,0.8612405507207764,233441600
2000-02-22,0.8551355004310608,0.8786155196483832,0.8016015100469094,0.8274293907426276,422296000
2000-02-23,0.8734495043754578,0.8941121321346395,0.8340033808989296,0.8507916781761701,473099200
2000-02-24,0.8655836582183838,0.8950510735925375,0.8396388120104282,0.8814327867874028,376432000
2000-02-25,0.8293076753616333,0.8790851609408734,0.8274294462429348,0.8626494774313223,249144000
2000-02-28,0.8509095311164856,0.8640582401960994,0.8142808482506262,0.8274295573302399,328328000
2000-02-29,0.8612407445907593,0.8809634046215473,0.8457434230093253,0.8532572424584008,368961600
2000-03-01,0.9791088104248047,0.9922575190704145,0.890355628967053,0.8908252113734411,1077003200
2000-03-02,0.916652500629425,0.9612639061653149,0.9067907743819464,0.9542203748954615,311259200
2000-03-03,0.9617334604263306,0.9634948198804575,0.9016256395422222,0.938253449464178,323366400
2000-03-06,0.9443589448928833,0.9701867725061223,0.9391928376602845,0.9467067559471328,210560000
2000-03-07,0.9232267141342163,0.957507623644947,0.9100780095501756,0.9499937055636343,273011200
2000-03-08,0.916652500629425,0.9312099478290146,0.8908246811183619,0.9232264497724048,271230400
2000-03-09,0.9185311198234558,0.9391928402613172,0.8884771519760092,0.9081998081795647,276718400
2000-03-10,0.9448290467262268,0.9612647363104945,0.9091393698295672,0.9143054799029972,248606400
2000-03-13,0.9114868640899658,0.9504634001885494,0.8978685756346375,0.9175920361090213,303956800
2000-03-14,0.858422577381134,0.9335582665113537,0.8565442478508041,0.910782567947635,428579200
2000-03-15,0.8734495043754578,0.903504281260031,0.8574834026040298,0.86875388123782,443609600
2000-03-16,0.9133649468421936,0.9166527247505525,0.8603005484652276,0.8814327525076191,378100800
2000-03-17,0.9391933679580688,0.9391933679580687,0.8988080657757779,0.9025655286240704,305043200
2000-03-20,0.924166202545166,0.9485852912259473,0.9194704786027673,0.927923564169267,204489600
2000-03-21,1.0138592720031738,1.0274774621887404,0.9138356152464812,0.9208791504245941,524328000
2000-03-22,1.0833591222763062,1.0847686717784961,0.9885007844906426,0.9976581915298153,567996800
2000-03-23,1.0617585182189941,1.129849879219615,1.0518967852241285,1.0669237245153813,562564800
2000-03-24,1.0420349836349487,1.0814811104842228,1.0180853775049954,1.0702106308867774,446913600
2000-03-27,1.0486093759536743,1.0875859068773657,1.0284163358434586,1.034052025114083,279182400
2000-03-28,1.0453226566314697,1.0669235459483335,1.030294817005118,1.0312339817442564,202966400
2000-03-29,1.021372675895691,1.0476700814173594,1.0055235494774861,1.0472005995377762,239836800
2000-03-30,0.9448290467262268,1.0345221192832903,0.9424811340642083,1.0035282677106676,414400000
2000-03-31,1.0204335451126099,1.0312335336531853,0.9467065368924316,0.9575074282827165,404633600
2000-04-03,1.0016496181488037,1.0481400797315041,0.9725348082076778,1.01808530249163,328563200
2000-04-04,0.956568717956543,0.999301818784352,0.8772068867167477,0.99648442477064,660329600
2000-04-05,0.9795792102813721,0.9983627074562961,0.9316800987167366,0.9502287545265474,457665600
2000-04-06,0.9406023621559143,1.010572025176138,0.9260441082411746,0.9814572227297927,259627200
2000-04-07,0.9899098873138428,0.9908489519806485,0.9429506349713123,0.9560993460072656,242435200
2000-04-10,0.9391933679580688,0.9974239101184648,0.9373151381174937,0.9894404050496998,212262400
2000-04-11,0.8973989486694336,0.938253711686102,0.8870676366294058,0.9279233024960297,541822400
2000-04-12,0.820854663848877,0.8941121220868489,0.7879833460795606,0.8941121220868489,941136000
2000-04-13,0.8551355004310608,0.9016259565383596,0.8152197988066203,0.8377607035275851,529827200
2000-04-14,0.8405783176422119,0.8865983508006313,0.818976521751877,0.8213243838460709,667620800
2000-04-17,0.9307410717010498,0.9312106541841179,0.8194461610208815,0.8227339907776247,409561600
2000-04-18,0.9532817006111145,0.9532817006111145,0.8969295091398701,0.9279234501932471,390924800
2000-04-19,0.9100782871246338,0.9786392242073311,0.8997469726408995,0.9481157660108568,520150400
2000-04-20,0.8931728601455688,0.9373147017767183,0.8795545715779798,0.9293320029577905,722120000
2000-04-24,0.9053823947906494,0.9053823947906494,0.8621797229199439,0.864057951663614,443620800
2000-04-25,0.9640815854072571,0.9673693634898121,0.9171223555840792,0.9175919378506454,391641600
2000-04-26,0.9114868640899658,0.9617337770596257,0.9016259363861077,0.9514024645055834,366912000
2000-04-27,0.9523418545722961,0.954220986817849,0.8759152830011246,0.8804939373867494,326603200
2000-04-28,0.9321495294570923,0.9579774636289264,0.9114870015495977,0.955160069619605,249580800
2000-05-01,0.9340278506278992,0.9401330235128902,0.9157139370398214,0.9382538914456257,226195200
2000-05-02,0.8856587409973145,0.9485848644056851,0.8828413480262506,0.9260440152542114,236432000
2000-05-03,0.8645274639129639,0.9110171075575139,0.8386996388919643,0.8936422642066747,489798400
2000-05-04,0.831655740737915,0.865936665765151,0.8307165757901497,0.8649975008173858,399515200
2000-05-05,0.8499701619148254,0.8621797017741144,0.8318901416694082,0.8325944648914284,284076800
2000-05-08,0.8274295330047607,0.8541964826406139,0.8264903681885956,0.8422216798094204,184900800
2000-05-09,0.7922095060348511,0.8358825764397174,0.7879834147949326,0.8288382383480121,327140800
2000-05-10,0.7461891770362854,0.7889222658005054,0.7419622345171902,0.7818779300630511,535091200
2000-05-11,0.7724865674972534,0.7832874607074829,0.7438413483569832,0.7616857244453495,499744000
2000-05-12,0.8086457252502441,0.8302466595347441,0.7871609576509166,0.7964361853086832,306913600
2000-05-15,0.758868396282196,0.8119327493801883,0.7522935922357945,0.8119327493801883,678932800
2000-05-16,0.7940875291824341,0.8194457738195484,0.7720170625901837,0.7852827363894365,440451200
2000-05-17,0.7616859078407288,0.7790607058678715,0.7541719882172365,0.7785911235101565,398092800
2000-05-18,0.7569901347160339,0.7884527504257741,0.7560509701246976,0.7738953481517434,373777600
2000-05-19,0.70627361536026,0.7457197333256603,0.7015770900286709,0.7457197333256603,740667200
2000-05-22,0.6757493019104004,0.7043953795810407,0.6461649122507409,0.7043953795810407,755507200
2000-05-23,0.6447561383247375,0.7015770493091594,0.643347441630352,0.6799761639175298,517585600
2000-05-24,0.6588441729545593,0.6743406943412409,0.6236241358687471,0.6475737430300947,678462400
2000-05-25,0.6556740403175354,0.6961770978062658,0.6461649225362879,0.6649492697749233,406750400
2000-05-26,0.6489823460578918,0.6752797612758203,0.6405301643593347,0.6611918889281237,181148800
