Price,Close,High,Low,Open,Volume
Ticker,XOM,XOM,XOM,XOM,XOM
Date,,,,,
2000-03-06,16.454320907592773,16.919610187756067,16.242825780245823,16.69401538525265,10497400
2000-03-07,18.047588348388672,18.27318320274353,16.242829513549804,16.271028870344164,22811600
2000-03-08,17.962995529174805,18.498783464895876,17.48360632352964,17.48360632352964,19981400
2000-03-09,18.146282196044922,18.174481546776928,17.469497778476814,17.596394856770836,10906200
2000-03-10,17.377859115600586,18.089893099647504,17.21571276279782,18.047594051090265,9430000
2000-03-13,17.11700439453125,17.582293640840582,16.77861221539719,17.25800113583711,9467400
2000-03-14,17.427209854125977,17.596406066301956,16.835023111510043,16.947820586294032,9047600
2000-03-15,17.540006637573242,17.59640537274229,16.84912213175243,17.41310948344289,11879800
2000-03-16,17.991191864013672,18.033490904446307,17.11701169507257,17.596400819975756,11600800
2000-03-17,17.399009704589844,17.97709673691414,17.37081033715939,17.89249863462278,14929200
2000-03-20,16.891416549682617,17.441304066742404,16.76451943036113,17.187509828099426,10685600
2000-03-21,17.370805740356445,17.540001900165112,17.060612780707224,17.088812140675333,10880600
2000-03-22,16.9055233001709,17.370812932285695,16.792725813597617,17.370812932285695,14253200
2000-03-23,17.03241729736328,17.159314446101916,16.764523316692834,16.835021732658742,10115600
2000-03-24,17.427209854125977,17.497708275865968,17.060618061078017,17.088817429774014,8804400
2000-03-27,17.26152801513672,17.63869434097287,17.08880698741736,17.427199204989982,9663000
2000-03-28,17.821992874145508,17.821992874145508,17.060610267180433,17.060610267180433,8269600
2000-03-29,18.160385131835938,18.484677723475865,17.539999304350857,17.638697049632576,20753600
2000-03-30,17.737398147583008,18.456481856268805,17.525902939146007,18.371883772894005,13274200
2000-03-31,17.596405029296875,18.033495218325886,17.55410597874568,17.793800598535782,12599600
2000-04-03,18.160385131835938,18.21678384342549,17.52589962645347,17.539999304350857,9955600
2000-04-04,18.61157989501953,18.69617798545144,18.033492943734835,18.033492943734835,16389200
2000-04-05,17.991191864013672,18.752574591801086,17.934793143436828,18.49878034920528,13026800
2000-04-06,18.442384719848633,18.49878344987875,18.061693292145335,18.17449075220557,8265200
2000-04-07,17.948898315429688,18.357789164720703,17.8361008397632,18.273191057970838,7825600
2000-04-10,17.652793884277344,17.962986748058576,17.624594533024506,17.82198999179438,9092400
2000-04-11,17.906599044799805,18.2590911519809,17.75150251764012,17.807901254789098,10666400
2000-04-12,18.033489227294922,18.38598119811773,17.977090511963272,18.047588906127835,8594400
2000-04-13,18.047588348388672,18.27318320274353,17.77969445884228,18.033488669991495,8909400
2000-04-14,17.76560401916504,18.44238893418085,17.596407790411085,18.005298676566472,11848200
2000-04-17,17.03241729736328,17.906597655340537,16.947819198204193,17.737401457022358,16206400
2000-04-18,17.1875,17.32849671862182,16.91960623461854,17.145200984413453,12060000
2000-04-19,17.469501495361328,17.695096349215873,17.14520889294542,17.201607606409056,12100000
2000-04-20,17.821992874145508,17.821992874145508,17.38490285903593,17.469500926476492,8058000
2000-04-24,18.019392013549805,18.273186267261774,17.413105740793434,17.737398398314284,8909200
2000-04-25,18.273191452026367,18.385988930125297,18.075795865353243,18.103995234877974,11704600
2000-04-26,18.075801849365234,18.273197501386385,17.892505886774167,18.273197501386385,8418000
2000-04-27,18.202680587768555,18.259079288272872,17.737391308607933,17.962986110625202,9662200
2000-04-28,17.525903701782227,18.14628967352673,17.525903701782227,18.14628967352673,9728400
2000-05-01,17.596405029296875,17.83609964908698,17.52590661171155,17.6669034468822,8859400
2000-05-02,17.652793884277344,17.948887072432157,17.596395181771666,17.638694208650925,8087200
2000-05-03,17.48360252380371,17.695097715623916,17.370805088166268,17.680998036169235,7065200
2000-05-04,17.934789657592773,17.977088689804077,17.55409836769104,17.596397399902344,10089400
2000-05-05,18.047588348388672,18.047588348388672,17.751495102047922,17.7655947804451,7078400
2000-05-08,18.146282196044922,18.216780572874935,17.906587714822884,18.019385117750904,7376600
2000-05-09,17.920696258544922,18.244988952444633,17.7655997527668,18.16039085838384,8383600
2000-05-10,18.385984420776367,18.526981233819132,17.962993981648076,17.977093662952353,11366400
2000-05-11,18.81183433532715,18.911067824661956,18.485781441798494,18.556662505609072,10974400
2000-05-12,18.60628318786621,18.75513345336914,18.528314001174202,18.698428590320407,7968600
2000-05-15,18.967771530151367,19.024476377775137,18.542485172973088,18.585013808690913,8905800
2000-05-16,18.882713317871094,18.981946796268314,18.655893938677448,18.882713317871094,8719000
2000-05-17,18.45743751525879,18.712609462474347,18.258970445202245,18.599199708156323,11096200
2000-05-18,18.47514533996582,18.684244433589065,18.358191609634172,18.485777497268696,7159000
2000-05-19,18.54249382019043,18.627551131292222,18.13138348319844,18.188088357266302,8433000
2000-05-22,18.896894454956055,19.038656603905462,18.65589880174206,18.684251231531942,9678000
2000-05-23,18.826011657714844,18.953597580093934,18.514134958565954,18.925245152898583,8577400
2000-05-24,18.81183433532715,18.925244037424072,18.613367356657534,18.78348190980292,9207800
2000-05-25,18.47161102294922,18.726782932706,18.3014964164447,18.68425428107987,8616200
2000-05-26,18.684247970581055,18.854362519630353,18.499957209110985,18.528309633952535,5940200
2000-05-30,18.93941879272461,18.96777121606701,18.55666107760218,18.599189712615782,10202600
2000-05-31,18.896894454956055,19.02448038901052,18.670075016637,18.82601338048135,9847400
2000-06-01,18.81183433532715,18.9535964629483,18.34401931417734,18.9535964629483,11889800
2000-06-02,17.961261749267578,18.58501511704009,17.833675833132293,18.3865481363852,18607400
2000-06-05,17.9896183013916,18.088851814480442,17.918737220613856,17.918737220613856,8654600
2000-06-06,18.67007827758789,18.712606929700847,17.86203388744172,17.91873875692566,12141000
2000-06-07,18.40073013305664,18.698430697613027,18.34402526361733,18.599197176094233,9557800
2000-06-08,18.15973472595215,18.287320684214105,18.131382290782824,18.17391094353681,10672600
2000-06-09,17.961261749267578,18.273138433153836,17.94708553636366,18.145552517018547,9388000
2000-06-12,18.3156681060791,18.528311311645034,18.11720111421756,18.11720111421756,11281200
2000-06-13,18.414905548095703,18.59919636574408,18.372376897869152,18.429081764837886,7572800
2000-06-14,18.74095916748047,18.99613107747642,18.542492126372505,18.585020778038498,11066400
2000-06-15,18.69842529296875,18.939420918427786,18.542486947083493,18.712601506231046,11316600
2000-06-16,19.137889862060547,19.137889862060547,18.740955850106698,18.740955850106698,19652200
2000-06-19,19.066999435424805,19.109528058700842,18.7125942414578,19.038647019907444,9028800
2000-06-20,18.882713317871094,18.9110657402703,18.542484249080623,18.71259878347586,8802400
2000-06-21,19.042200088500977,19.152065750653133,18.556664742860807,18.599193386274546,9380800
2000-06-22,18.755128860473633,19.22294386606368,18.599190525276953,19.137886592320033,9388800
2000-06-23,18.854366302490234,18.99612845514054,18.755132795635024,18.911071163550357,5766200
2000-06-26,18.907516479492188,19.09535122614881,18.7692984583675,18.882708116726217,6336400
2000-06-27,18.61336898803711,18.967774338152058,18.585016560027913,18.925245696138262,8157400
2000-06-28,18.627553939819336,18.740963705054156,18.499967953930163,18.613377719164983,7350000
2000-06-29,18.418445587158203,18.599192311219213,18.37237289278971,18.499958815656306,9433000
2000-06-30,17.805330276489258,18.358202793036295,17.621039437640245,18.301497919544293,19917400
2000-07-03,18.042783737182617,18.08885645149874,17.862036934865525,17.8762131546551,8588800
2000-07-05,17.450927734375,17.904566798144295,17.36587040991826,17.904566798144295,13742200
2000-07-06,17.734439849853516,18.00378785716544,17.592677740741976,17.63520637347544,10957400
2000-07-07,17.808874130249023,18.00379713067961,17.691920329990673,17.833682512122007,9278200
2000-07-10,17.720264434814453,17.961260031127928,17.69191201171875,17.805321704101562,6433000
2000-07-11,18.273149490356445,18.315678154802583,17.720276852556676,17.720276852556676,8869800
2000-07-12,17.83013153076172,18.258961965113173,17.83013153076172,18.216433326995674,7552400
2000-07-13,17.691923141479492,17.833685346138783,17.550160936820202,17.805332905206924,7903800
2000-07-14,17.59268569946289,17.663566786084417,17.337513787625397,17.56433326481428,9968400
2000-07-17,17.862035751342773,18.13138390949794,17.63521624973842,18.13138390949794,10937800
2000-07-18,17.734439849853516,17.904554380787363,17.578501529830824,17.706087428031207,12308800
2000-07-19,17.84784698486328,17.989609073702546,17.720261104907944,17.833670775979353,8619600
2000-07-20,17.720264434814453,18.03214108886719,17.69191201171875,17.819497915649414,7792600
2000-07-21,17.49344253540039,17.862023982661665,17.436737697360194,17.847847773151614,8356400
2000-07-24,17.521799087524414,17.535975300378396,17.209922404736762,17.465094236108477,8316000
2000-07-25,17.096515655517578,17.578506975822386,17.039810794305247,17.465097253397726,11011400
2000-07-26,17.280799865722656,17.436738174601203,17.181566396436306,17.309152285518756,17256400
2000-07-27,18.258962631225586,18.372372337009597,17.46509469073752,17.46509469073752,16787800
2000-07-28,18.145557403564453,18.358200654387474,18.060500103235245,18.159733620285987,7987200
2000-07-31,18.188077926635742,18.400721082442086,17.96125856044231,18.159725505861562,11640600
2000-08-01,18.145557403564453,18.49996282160282,18.088852536678313,18.358200654387474,12354600
2000-08-02,18.797658920288086,18.85436377374295,18.429077372831458,18.471606012922607,16508800
2000-08-03,18.47161102294922,18.95360240804536,18.37237750248825,18.76931158433213,9905800
2000-08-04,18.53185272216797,18.62754215102598,18.131374742132593,18.429075187468626,8025400
2000-08-07,18.347562789916992,18.471604647681545,18.301490099890156,18.344018736838002,7346600
2000-08-08,18.3262996673584,18.414901000114916,18.23061022798136,18.344019933909703,6273800
2000-08-09,18.386550903320312,18.655898989028167,18.386550903320312,18.514136838655613,9477200
2000-08-10,18.472639083862305,18.714949936042597,18.472639083862305,18.472639083862305,7043400
2000-08-11,18.558168411254883,18.800479365933324,18.501154068977602,18.800479365933324,6114400
2000-08-14,18.828981399536133,18.92875647129749,18.60092409265303,18.74345990945497,6543400
2000-08-15,18.543909072875977,19.01427725074293,18.52965549172849,18.928755763858028,7165800
2000-08-16,18.875303268432617,18.875303268432617,18.61517543407438,18.629429014039214,7294600
2000-08-17,19.114059448242188,19.156820207634226,18.871748478353958,18.871748478353958,8351400
2000-08-18,18.91094398498535,19.085550402031572,18.75771794553663,18.971521721511593,8297800
2000-08-21,19.042789459228516,19.099803798926803,18.87174644013365,18.928760779831936,5152000
2000-08-22,18.957263946533203,19.156814093338816,18.92875678270383,19.114053347594755,6467200
2000-08-23,19.270841598510742,19.32785592276669,19.099798625742896,19.099798625742896,9290600
2000-08-24,18.914505004882812,19.014280087802316,18.81472992196331,19.014280087802316,11205000
2000-08-25,18.914505004882812,19.085548004173386,18.800476338689094,18.928758588157027,6401800
2000-08-28,18.885995864868164,19.114053173425063,18.82898153772894,18.857488701298553,5888000
2000-08-29,18.81829261779785,18.92875788406404,18.75771489113575,18.885997135831968,6416800
2000-08-30,18.55460548400879,18.786226255366685,18.51540812270207,18.77197266943697,7704000
2000-08-31,18.618736267089844,18.757708652624103,18.55815856057491,18.643680028595995,7730800
2000-09-01,18.81473159790039,18.900253105163575,18.643688583374026,18.700702921549478,8084800
2000-09-05,19.014284133911133,19.04279130652569,18.828987511916495,18.957269788682012,11928200
2000-09-06,18.928762435913086,19.171073400830647,18.928762435913086,19.057044711457678,11893200
2000-09-07,19.099794387817383,19.199569433126875,19.042780076211958,19.042780076211958,7297400
2000-09-08,19.042789459228516,19.042789459228516,18.75771776073707,18.943014364756507,9289800
2000-09-11,19.381298065185547,19.49889005565275,19.028522093783934,19.04277566838602,14298600
2000-09-12,19.555912017822266,19.712701399889355,19.327854734815592,19.555912017822266,15139400
2000-09-13,19.570159912109375,19.570159912109375,19.44187772768914,19.570159912109375,10436800
2000-09-14,19.445444107055664,19.5416557601417,19.34210566485214,19.513148603671763,8708800
2000-09-15,20.06905174255371,20.496659379113805,19.75547280907631,19.812487160617657,24841200
2000-09-18,20.44319725036621,20.696198297041477,20.297098054398802,20.325605214587565,17314600
2000-09-19,20.06905174255371,20.35412350026044,20.040544566783037,20.31136273660443,12280600
2000-09-20,19.72695541381836,20.39687369738011,19.712701833317045,20.111802087353833,17358800
2000-09-21,19.68419075012207,19.8124729490729,19.513147818187626,19.669937172460866,15926600
2000-09-22,19.72695541381836,19.783969735823614,19.3563623207842,19.684194672314415,18019600
2000-09-25,19.580848693847656,19.627172812686606,19.228072711920284,19.5844120876045,16944000
2000-09-26,19.755462646484375,20.026280676991735,19.612926840954184,19.612926840954184,11535000
2000-09-27,20.354110717773438,20.4111250335095,19.769713981478823,19.783967560412837,11929400
2000-09-28,20.329174041748047,20.496653652609073,20.197328390644685,20.36837139748148,17244400
2000-09-29,20.322040557861328,20.51090048238643,20.297096794244805,20.439632586339222,12960400
2000-10-02,20.852991104125977,20.91000543387068,20.382622883732157,20.382622883732157,12705000
2000-10-03,20.71044921875,20.89574573619236,20.639181327426016,20.738956375279596,10045000
2000-10-04,20.354110717773438,20.59642155965169,20.240082086301317,20.567914401783664,13748600
2000-10-05,20.339866638183594,20.4681489085015,20.054794926366025,20.211584367865687,11162600
2000-10-06,20.39688491821289,20.82449256848989,20.311363388157492,20.510913624953425,10405600
2000-10-09,20.78173065185547,20.88150576472446,20.35412302527408,20.396883787932218,10663800
2000-10-10,21.280603408813477,21.39463209419225,20.867249424315425,20.910010181332463,14807800
2000-10-11,21.380367279052734,21.76521389007568,21.294845809936522,21.42312801361084,20725800
2000-10-12,21.46588706970215,21.636929994560333,21.195069105343357,21.20932268241487,19561000
2000-10-13,20.639184951782227,21.30910324786908,20.425381240265146,21.252088924797857,17011200
2000-10-16,20.02627944946289,20.63918337567421,19.94075797138689,20.63918337567421,13969400
2000-10-17,20.02627944946289,20.468140419522214,19.912250812028226,20.26859030401155,12933000
2000-10-18,19.741212844848633,20.45389200892259,19.712705678285676,20.29710259282632,12507200
2000-10-19,19.72695541381836,20.111802087353833,19.570166028303905,19.69844825281573,12546200
2000-10-20,20.1688175201416,20.1688175201416,19.68419575640675,19.68419575640675,10662800
2000-10-23,20.311359405517578,20.33986657661304,19.8694982535379,20.15456996449253,11157400
2000-10-24,19.78396224975586,20.58216245579788,19.726947949324284,20.52514815536631,12749800
2000-10-25,19.883743286132812,20.18306845388105,19.840982547883065,20.18306845388105,10830400
2000-10-26,20.012035369873047,20.28285351234284,19.969274610535713,20.111810474993497,10378000
2000-10-27,19.969270706176758,19.99777787349464,19.66994544933899,19.726959783974756,7943000
2000-10-30,20.39688491821289,20.48240644826829,19.96927726793589,19.96927726793589,10710000
2000-10-31,20.339866638183594,20.49665607968326,19.969273412820755,20.39688098054711,10070000
2000-11-01,20.995521545410156,20.995521545410156,20.51089986683314,20.51089986683314,14385000
2000-11-02,20.111797332763672,20.753208303688098,20.097543755632017,20.738954726556443,14968600
2000-11-03,19.95500946044922,20.282841758728026,19.926502304077147,20.0690380859375,10272200
2000-11-06,20.2258243560791,20.3398529641472,19.79821707582373,20.012020715951415,9351000
2000-11-07,20.297100067138672,20.61067886031076,20.21157857809174,20.282846485630852,8632600
2000-11-08,20.681947708129883,20.767469201064948,20.29710098992209,20.29710098992209,10074000
2000-11-09,20.596582412719727,20.911690071328792,20.209859377154057,20.825751618980863,10646400
2000-11-10,20.524961471557617,20.782776758709073,20.524961471557617,20.59657682909969,7998000
2000-11-13,20.61090087890625,20.89736232267145,20.23850100201149,20.53928551796495,9167400
2000-11-14,20.596582412719727,20.7827823928069,20.453351658806515,20.567936261937085,8370600
2000-11-15,20.711166381835938,20.9403355810817,20.596581782213054,20.7971048315531,8934800
2000-11-16,20.782777786254883,21.011946941720133,20.610900919655947,20.696839352955415,8971400
2000-11-17,20.69684600830078,20.854399853346667,20.582261393721954,20.7827844692349,9948000
2000-11-20,20.94033432006836,21.069241986881366,20.754134356894017,20.754134356894017,7809200
2000-11-21,21.341384887695312,21.627846429812028,20.897369497414402,20.897369497414402,12768000
2000-11-22,21.59918975830078,21.62783589856378,21.11220537382981,21.198143794618804,11543400
2000-11-24,21.642169952392578,21.699462261995205,21.527585333187325,21.556231487988637,5131800
2000-11-27,21.341384887695312,21.54190796717701,21.255446425060295,21.427323350330326,9067200
2000-11-28,21.32706069946289,21.61352222665514,21.155183783147542,21.21247608858599,10078200
2000-11-29,20.381744384765625,21.126544601215247,20.324452060423347,21.126544601215247,16306000
2000-11-30,20.166889190673828,20.62522758137096,19.837458472360264,20.510642983696677,14645600
2000-12-01,20.353086471557617,20.49631719971777,20.152563452133403,20.152563452133403,12051800
2000-12-04,20.782777786254883,20.854393147337774,20.338762547540963,20.35308561975754,8971400
2000-12-05,20.25282859802246,20.94033621662577,20.109597844146773,20.68252085964953,11625600
2000-12-06,19.765850067138672,20.166896300384963,19.636942349309507,19.966373183761817,17449000
2000-12-07,20.166889190673828,20.453350684859537,19.82313539765098,19.82313539765098,12825200
2000-12-08,20.28147315979004,20.46767312524009,19.89475015462455,20.181211639932318,10086000
2000-12-11,19.651260375976562,20.324444951538442,19.622614223824993,20.295798799386873,14654000
2000-12-12,19.83745574951172,20.023655695175005,19.694225022078424,19.980686476945017,11527800
2000-12-13,20.09527587890625,20.238506640694606,19.880429736223714,19.880429736223714,11973200
2000-12-14,19.59395980834961,19.98068269930388,19.50802138813755,19.880421209056475,14218400
2000-12-15,19.278860092163086,19.823136974408403,19.278860092163086,19.364798547254452,26030000
2000-12-18,19.79448127746582,19.90906582899963,19.264527726621946,19.307496933447123,12784200
2000-12-19,19.980693817138672,20.281478455246138,19.737201491051678,19.737201491051678,12678600
2000-12-20,19.52235221862793,20.052306020600955,19.50802914289893,19.99501371768495,11915200
2000-12-21,19.422090530395508,19.880428949991863,19.422090530395508,19.479382832845054,12695400
2000-12-22,19.894760131835938,19.92340629473275,19.393452281141727,19.450744606935352,8543200
2000-12-26,20.295791625976562,20.353083910030133,19.894745637601584,19.894745637601584,5580600
2000-12-27,20.109596252441406,20.467673108788297,19.980688584156525,20.353088514757292,10437800
2000-12-28,19.90907859802246,20.10960169181549,19.851786285510165,20.080955535559344,10854600
2000-12-29,19.923391342163086,20.166883544044303,19.708545281679662,19.937714412861983,9564000
2001-01-02,20.424705505371094,20.481997806928938,19.82313633901374,19.86610556518212,13101200
2001-01-03,19.536670684814453,20.567931893983545,19.536670684814453,20.424701170487836,20818000
2001-01-04,18.99239158630371,19.6512528328874,18.777545527635116,19.622606691731587,24566800
2001-01-05,19.078338623046875,19.49370785733243,18.97807708373657,18.9924001607809,18777800
2001-01-08,18.99239158630371,19.29317606843974,18.9637454451479,19.135622292082775,11058800
2001-01-09,18.79187774658203,18.935108522089514,18.662970048625294,18.935108522089514,11523600
2001-01-10,18.562705993652344,18.892136732737224,18.43379831314087,18.849167505900066,20620600
2001-01-11,18.734588623046875,18.992404062813577,18.64865014312464,18.705942463072798,10989200
2001-01-12,18.97807502746582,19.021044253943103,18.54838276269301,18.73458274409456,11894600
2001-01-16,18.7489013671875,18.892132088098023,18.462439925366454,18.763224439278552,15606600
2001-01-17,18.39082145690918,18.66295978064849,18.24759076020428,18.57702136262555,14723400
2001-01-18,18.133007049560547,18.476760737703874,18.104360908881937,18.46243766736457,17205000
2001-01-19,18.204622268676758,18.30488376032171,18.032745425856834,18.075714636561816,20292200
2001-01-22,18.39082145690918,18.47675987493212,18.161652342181338,18.27623689954526,13861600
2001-01-23,18.7489013671875,18.777547511369605,18.362178420729087,18.4481168532754,11131600
2001-01-24,18.705934524536133,18.90645755925551,18.562703785450864,18.8491652636214,12859800
2001-01-25,18.906455993652344,18.978071357264664,18.791871411872634,18.86348677548495,13595000
2001-01-26,18.562705993652344,18.920782883961998,18.491090615590416,18.90645980834961,11860000
2001-01-29,18.379365921020508,18.608535080875736,18.262490908358135,18.34499194577977,10545800
2001-01-30,18.787288665771484,18.894996703212428,18.379366088830285,18.677286698730967,9700400
2001-01-31,19.284591674804688,19.337299620284362,18.96375439279495,18.96375439279495,17017600
2001-02-01,19.133337020874023,19.28458954004111,18.975211453516646,19.28458954004111,9116600
2001-02-02,19.018754959106445,19.364801005087028,18.99813056650954,19.20438323459143,10397600
2001-02-05,19.433542251586914,19.502291939157338,19.078329412997284,19.078329412997284,10757400
2001-02-06,19.3281192779541,19.470204736324142,19.158534649101764,19.467912555976845,10953000
2001-02-07,19.43409538269043,19.616088661894924,19.307390644766084,19.466347178236436,11624800
2001-02-08,19.46634864807129,19.673682890515725,19.35116315311229,19.52394139555079,9898800
2001-02-09,19.77964973449707,19.96164299431518,19.523937841627774,19.523937841627774,10768000
2001-02-12,19.756616592407227,19.869497885369594,19.66677204692415,19.779653339886522,8320200
2001-02-13,19.533170700073242,19.662177986139127,19.443326089049865,19.570029171409587,9300800
2001-02-14,19.335039138793945,19.570016798074512,19.23597953316978,19.339645785701222,13480200
2001-02-15,19.0056095123291,19.21294378580007,18.7867577421934,19.166868526366837,13022400
2001-02-16,19.35577964782715,19.52164712617638,19.120801891893784,19.166875410283208,13480000
2001-02-20,19.30509376525879,19.44101183458276,19.040166718972515,19.25901850291813,7721600
2001-02-21,19.2405948638916,19.627618409656854,19.235988214905216,19.535471369192095,8660400
2001-02-22,19.399545669555664,19.466353484140036,19.23598243699045,19.351167960565242,9965000
2001-02-23,19.23598289489746,19.39954613135625,19.06550880807433,19.35116842121421,10157800
2001-02-26,19.30509376525879,19.351167270007906,19.040166718972515,19.08624022372163,9690400
2001-02-27,18.959537506103516,19.374204328164858,18.86738873755936,19.328130822688568,13944600
2001-02-28,18.671571731567383,19.111579462462476,18.637015727312775,19.005609004982027,11591200
2001-03-01,18.752201080322266,19.0056088467608,18.607066215179433,18.613978822045915,12507400
2001-03-02,19.169178009033203,19.321223770657895,18.931896069763084,19.0516882621043,10093800
2001-03-05,19.31661033630371,19.44331510467485,19.090847713231547,19.10927605969252,10030200
2001-03-06,19.259023666381836,19.420284491421857,19.166874874586398,19.37420921672813,9572400
2001-03-07,19.399545669555664,19.431797475549278,19.215249886390957,19.37420471376188,10331400
2001-03-08,19.77735137939453,19.77735137939453,19.353469553441656,19.399543053622143,11167600
2001-03-09,19.809602737426758,19.924788242889907,19.641432883701707,19.71975818377281,10905800
2001-03-12,19.295873641967773,19.809599939523697,19.293569440058384,19.809599939523697,11102000
2001-03-13,19.189895629882812,19.242879949751938,19.000991572455163,19.166857135062784,11603600
2001-03-14,19.037872314453125,19.1208060717573,18.878915653354717,18.959546964550544,11598800
2001-03-15,19.109283447265625,19.29358104385573,18.763726771853285,19.29358104385573,13140200
2001-03-16,18.82131576538086,19.09776210466177,18.81670911730915,18.855871777489945,21222200
2001-03-19,18.719951629638672,19.083936545373742,18.717647427060463,18.7522034353672,11753000
2001-03-20,18.581729888916016,19.04477443774456,18.57021063328497,18.729167221516892,11128800
2001-03-21,18.38590431213379,18.715334829381725,18.33291997974325,18.528734928856316,11964800
2001-03-22,17.89983367919922,18.44120716761844,17.323905932023028,18.372095134920496,18738000
2001-03-23,17.71552848815918,17.957416959527464,17.62568394770938,17.68097249008055,17656800
2001-03-26,18.02652931213379,18.13941060100439,17.920558871497352,17.966632364785852,14797200
2001-03-27,18.577112197875977,18.68308261786417,18.215429897502293,18.26841598629177,14715800
2001-03-28,18.118690490722656,18.429691177830076,17.922875373476675,18.36057913287629,11226800
2001-03-29,18.035737991333008,18.13018914648767,17.830708030719457,17.945893480843495,9389000
2001-03-30,18.66004753112793,18.66004753112793,18.199305616779093,18.21082486767418,13186600
2001-04-02,18.337541580200195,18.729173555407822,18.213140959199578,18.66006151343229,13300400
2001-04-03,17.945892333984375,18.30296615199527,17.738558185493005,18.268411925238688,14200800
2001-04-04,18.13019561767578,18.365175004050393,17.92977398778162,17.945899886251162,11742600
2001-04-05,18.643932342529297,18.657754045469133,18.26842809939772,18.406650401571852,11078400
2001-04-06,18.913463592529297,18.913463592529297,18.222350415523902,18.660055779145658,12139000
2001-04-09,19.007915496826172,19.13001186998664,18.871995665743974,18.91346252432598,11913800
2001-04-10,19.351167678833008,19.464048998167225,19.12079663503738,19.235982156935194,12221600
2001-04-11,18.876602172851562,19.16686839614742,18.798275111142935,19.13231414879655,14246800
2001-04-12,18.890419006347656,19.088538175558092,18.777537726362027,18.878899755136665,10998400
