Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,sentiment,movement_label
21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,-0.45,1
21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,-0.52,2
21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,0.0909090909090909,1
21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,0.0333333333333333,0
21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,-0.6842105263157895,1
21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,-0.3684210526315789,0
22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,-0.2916666666666667,2
21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,-0.3684210526315789,2
21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,-0.2916666666666667,1
21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,-0.3333333333333333,1
21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,-0.55,1
21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,-0.6190476190476191,1
22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,-0.45,1
22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,0.0,0
22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,-0.6842105263157895,2
22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,-0.217391304347826,1
22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,-0.4285714285714285,0
22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,-0.4,1
21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,-0.1612903225806451,0
21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,-0.05,2
22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,0.1,2
22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,-0.5652173913043478,1
22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,-0.15,1
22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,-0.3333333333333333,1
22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,-0.4,1
22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,-0.2666666666666666,1
22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,-0.375,0
22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,-0.2352941176470588,1
22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,-0.1666666666666666,1
22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,-0.25,2
22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,-0.4615384615384615,1
21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,-0.2142857142857142,1
22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,-0.1666666666666666,1
21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,-0.0303030303030303,2
21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,-0.4166666666666667,1
21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,-0.3636363636363636,1
22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,-0.7333333333333333,1
22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,-0.1,1
22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,-0.2666666666666666,0
22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,-0.5,0
23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,-0.5833333333333334,1
22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,-0.5714285714285714,0
22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,-0.5454545454545454,1
22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,-0.4137931034482758,1
22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,0.0,2
23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,-0.75,1
22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,0.0714285714285714,2
22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,-0.3636363636363636,2
22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,-0.40625,2
22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,-0.5,0
23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,-0.9166666666666666,1
23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,-0.3076923076923077,0
23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,-0.1538461538461538,0
23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,-0.5862068965517241,2
23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,-0.0833333333333333,0
23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,-0.0769230769230769,0
23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,-0.0714285714285714,1
23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,-0.9090909090909092,2
23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,-0.1538461538461538,2
23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,-0.25,1
23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,-0.5,1
23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,-0.5,2
23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,-0.3846153846153846,2
23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,-0.7096774193548387,1
23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,0.1818181818181818,0
22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,-0.4166666666666667,1
22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,-0.3846153846153846,1
22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,-0.3333333333333333,1
22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,-0.5862068965517241,2
22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,-0.3636363636363636,0
22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,-0.5,1
23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,-0.2307692307692307,0
22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,-0.3636363636363636,0
23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,-0.1333333333333333,0
23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,-0.125,2
22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,-0.2307692307692307,0
22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,-0.3571428571428571,0
22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,-0.5454545454545454,1
22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,-0.2580645161290322,2
22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,-0.6,2
22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,-0.1538461538461538,1
22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,-0.4545454545454545,2
22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,-0.25,1
22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,-0.4838709677419355,0
22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,-0.2727272727272727,0
22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,-0.0769230769230769,1
22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,-0.0833333333333333,0
22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,-0.3333333333333333,2
22.424352645874023,22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,22.472469329833984,-0.4375,2
22.592777252197266,22.424352645874023,22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,22.93764305114746,-0.5833333333333334,1
22.376235961914062,22.592777252197266,22.424352645874023,22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,22.977746963500977,-0.5,0
22.73714065551757,22.376235961914062,22.592777252197266,22.424352645874023,22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,22.753183364868164,-0.3333333333333333,0
23.041906356811523,22.73714065551757,22.376235961914062,22.592777252197266,22.424352645874023,22.25592803955078,22.27998924255371,22.27998924255371,22.60079765319824,22.528614044189453,-0.4166666666666667,1
