Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,mean_score,mean_class,majority_vote_score,median_score,movement_label,Date
-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.00025330188344345,-0.021551924191386483,-0.0010363922731361508,0.0025938849702399486,-0.01681749457676885,-0.0769230769230769,0,0.0,0.0,1,2004-09-02
0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.00025330188344345,-0.021551924191386483,-0.0010363922731361508,0.0025938849702399486,-0.1363636363636363,0,0.0,0.0,1,2004-09-03
-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.00025330188344345,-0.021551924191386483,-0.0010363922731361508,-0.1333333333333333,0,0.0,0.0,1,2004-09-06
-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.00025330188344345,-0.021551924191386483,-0.2,0,0.0,0.0,2,2004-09-07
0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.00025330188344345,-0.1428571428571428,0,0.0,0.0,0,2004-09-08
-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.006797697014558807,-0.1,0,0.0,0.0,1,2004-09-09
-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,0.015856633594741057,-0.0476190476190476,0,0.0,0.0,2,2004-09-10
0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.012127147784271252,-0.3225806451612903,-1,0.0,0.0,0,2004-09-13
-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,0.008151260711167964,-0.1666666666666666,0,0.0,0.0,2,2004-09-14
0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.015052583537911307,-0.2,0,0.0,0.0,0,2004-09-15
-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,0.00025025726463538537,-0.1739130434782608,0,0.0,0.0,1,2004-09-16
-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.0002508636770476768,-0.1363636363636363,0,0.0,0.0,2,2004-09-17
0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.0002508007602464435,-0.2352941176470588,0,0.0,0.0,0,2004-09-20
-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.012699887920993013,-0.15,0,0.0,0.0,2,2004-09-21
0.006273751326275649,-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,-0.009310154197095528,0.1428571428571428,0,0.0,0.0,2,2004-09-22
0.009883450687058171,0.006273751326275649,-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,-0.0015072007350776572,0.0416666666666666,0,0.0,0.0,0,2004-09-23
-0.007295764844492695,0.009883450687058171,0.006273751326275649,-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,0.016343042718735764,0.0,0,0.0,0.0,2,2004-09-24
0.0158447330343559,-0.007295764844492695,0.009883450687058171,0.006273751326275649,-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.008356576300397357,-0.1875,0,0.0,0.0,0,2004-09-27
-0.006348290314433802,0.0158447330343559,-0.007295764844492695,0.009883450687058171,0.006273751326275649,-0.01795540798738922,0.006856556562633221,-0.001765766432442069,-0.012632593030145934,0.010490954343931847,-0.05,0,0.0,0.0,0,2004-09-28
