Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,mean_score,mean_class,majority_vote_score,median_score,next_return
-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,0.008043510288378521,0.005163068566181716,-0.0009339684630611117,-0.011217541724367812,-0.00472701044173086,-0.1153846153846153,0,0.0,0.0,-0.02306090119885719
-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,0.008043510288378521,0.005163068566181716,-0.0009339684630611117,-0.011217541724367812,-0.1818181818181818,0,0.0,0.0,0.005504205174333708
0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,0.008043510288378521,0.005163068566181716,-0.0009339684630611117,-0.1333333333333333,0,0.0,0.0,0.005534669128790622
0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,0.008043510288378521,0.005163068566181716,-0.2,0,0.0,0.0,0.019937473970396007
0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,0.008043510288378521,-0.238095238095238,0,0.0,0.0,-0.008573416515055006
-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,0.0,-0.15,0,0.0,0.0,0.004545467508622711
0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,0.009312328665119246,-0.1904761904761904,0,0.0,0.0,0.006986221462427737
0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,0.013552815370312755,-0.2903225806451613,0,0.0,0.0,0.0043552205017139255
0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,0.002182833909169406,-0.1111111111111111,0,0.0,0.0,-0.008872944511707325
-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.01692885700626062,-0.25,0,0.0,0.0,0.024821900901068766
0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.02306090119885719,-0.2608695652173913,0,0.0,0.0,-0.014053813853951255
-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,0.005504205174333708,-0.1818181818181818,0,0.0,0.0,0.01700339226506223
0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,0.005534669128790622,-0.2058823529411764,0,0.0,0.0,0.00520185967664585
0.00520185967664585,0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.019937473970396007,-0.3,0,0.0,0.0,0.012033115138599473
0.012033115138599473,0.00520185967664585,0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.008573416515055006,0.0,0,0.0,0.0,-0.00968217405551221
-0.00968217405551221,0.012033115138599473,0.00520185967664585,0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,0.004545467508622711,-0.0833333333333333,0,0.0,0.0,-0.0007442965262216822
-0.0007442965262216822,-0.00968217405551221,0.012033115138599473,0.00520185967664585,0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,0.006986221462427737,-0.15,0,0.0,0.0,0.008506419436679586
0.008506419436679586,-0.0007442965262216822,-0.00968217405551221,0.012033115138599473,0.00520185967664585,0.01700339226506223,-0.014053813853951255,0.024821900901068766,-0.008872944511707325,0.0043552205017139255,-0.15625,0,0.0,0.0,-0.0037388097184450166
