Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,sentiment,next_return
19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,18.346582412719727,17.925283432006836,18.124011993408203,17.965028762817383,18.41812324523925,-0.3666666666666666,-0.024600469678091905
19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,18.346582412719727,17.925283432006836,18.124011993408203,17.965028762817383,-0.3333333333333333,0.008849595104454907
19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,18.346582412719727,17.925283432006836,18.124011993408203,-0.217391304347826,-0.01096493212836351
19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,18.346582412719727,17.925283432006836,-0.3076923076923077,0.023503058253496405
19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,18.346582412719727,-0.217391304347826,0.0199308797800329
19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,18.71224594116211,-0.1515151515151515,0.014443552212778701
19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,18.98251724243164,-0.4782608695652174,0.0192629728225802
19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,19.34817695617676,-0.4285714285714285,0.016844608994641495
19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,19.67408943176269,-0.5263157894736842,0.0040403730956292275
20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,19.75358009338379,-0.3529411764705882,0.002012250200718095
19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,19.7933292388916,-0.1666666666666666,-0.0024095619280542677
19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,19.745635986328125,-0.3181818181818182,0.006843630462501449
19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,19.880767822265625,-0.4705882352941176,-0.006397525991898111
19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,19.75358009338379,-0.1304347826086956,0.0024146036837503554
19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,19.80127716064453,0.2857142857142857,0.006824688977738631
20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,19.93641471862793,-0.0833333333333333,-0.007576138087790745
20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,19.78537368774414,-0.4736842105263157,-0.0060262787863455255
20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,19.66614151000977,-0.1304347826086956,0.02263536927869824
20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,20.111291885375977,-0.3703703703703703,-0.026877377690234423
20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,19.57075309753418,-0.5,-0.0012185315423073508
21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,19.546905517578125,-0.15625,0.011386576072616793
20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,19.76947784423828,-0.2105263157894736,0.004021167594477695
20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,19.848974227905277,-0.0909090909090909,0.006006873152070255
21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,19.968204498291016,-0.3043478260869565,0.003981148313750287
21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,20.047700881958008,-0.1304347826086956,0.00039626025460173277
21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,20.055644989013672,-0.375,0.00911617704875751
21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,20.238475799560547,-0.4210526315789473,0.007069973112275335
21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,20.381561279296875,-0.3684210526315789,0.026521251364426537
21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,20.92210578918457,-0.5263157894736842,0.0041791527538585505
20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,21.00954246520996,-0.5263157894736842,-0.014755991597315346
21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,20.699525833129883,-0.1785714285714285,0.008832516487195177
21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,20.882354736328125,-0.2222222222222222,0.014845956949930973
21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,21.19237327575684,-0.45,-0.0026256182326069325
21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,21.1367301940918,-0.52,0.007897680994688929
21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,21.303661346435547,0.0909090909090909,-0.002611991812523916
21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,21.248016357421875,0.0333333333333333,-0.007481992947985843
21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,21.089038848876957,-0.6842105263157895,0.0011307140537931443
21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,21.11288452148437,-0.3684210526315789,-0.007153703165675645
22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,20.961849212646484,-0.2916666666666667,0.010997315206870095
21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,21.19237327575684,-0.3684210526315789,0.019880105197531972
21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,21.61367988586425,-0.2916666666666667,0.004780885072645056
21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,21.717012405395508,-0.3333333333333333,0.0007322169944428972
21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,21.732913970947266,-0.55,-0.0040233692161679825
21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,21.64547443389893,-0.6190476190476191,-0.004039622107400339
22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,21.558034896850582,-0.45,-0.0022123191094027095
22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,21.51034164428711,0.0,-0.006652027636342226
22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,21.36725425720215,-0.6842105263157895,0.029762032814718377
22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,22.00318717956543,-0.217391304347826,-0.002167821153368047
22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,21.95548820495605,-0.4285714285714285,-0.009051256107310607
22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,21.756763458251957,-0.4,-0.001827066462928887
21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,21.717012405395508,-0.1612903225806451,-0.008052454736175562
21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,21.542137145996097,-0.05,0.012658172930661042
22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,21.814821243286133,0.1,0.015441038312622205
22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,22.15166473388672,-0.5652173913043478,0.00036206764129576794
22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,22.15968513488769,-0.15,0.003619365957664166
22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,22.23988914489746,-0.3333333333333333,-0.002524162085305049
22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,22.183752059936523,-0.4,-0.002169349586330974
22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,22.13562774658203,-0.2666666666666666,-0.0018115636075621063
22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,22.09552764892578,-0.375,-0.006533602890779167
22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,21.95116424560547,-0.2352941176470588,0.00182669993531884
22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,21.99126243591309,-0.1666666666666666,0.0021882511813996162
22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,22.039384841918945,-0.25,0.005458423355806878
22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,22.15968513488769,-0.4615384615384615,-0.0014475742372412187
21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,22.12760734558105,-0.2142857142857142,0.0028995609865466723
22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,22.19176769256592,-0.1666666666666666,0.002891177840075938
21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,22.25592803955078,-0.0303030303030303,0.008649000438444786
21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,22.44841957092285,-0.4166666666666667,-0.001429380181906747
21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,22.416332244873047,-0.3636363636363636,-0.002504293938352778
22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,22.36019515991211,-0.7333333333333333,-0.0028697839886815714
22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,22.2960262298584,-0.1,0.0017987877879529722
22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,22.336132049560547,-0.2666666666666666,-0.010771981473824578
22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,22.09552764892578,-0.5,-0.005444640301370289
23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,21.9752254486084,-0.5833333333333334,0.0014598987427424936
22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,22.007307052612305,-0.5714285714285714,-0.009839604505637681
22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,21.79076385498047,-0.5454545454545454,0.004048269021437532
22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,21.878978729248047,-0.4137931034482758,-0.0025658000611286694
22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,21.82284164428711,0.0,0.01874281013584446
23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,22.231863021850582,-0.75,0.0010824561880642468
22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,22.25592803955078,0.0714285714285714,0.01981974400172224
22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,22.69703483581543,-0.3636363636363636,0.007773839237236511
22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,22.873477935791016,-0.40625,0.007713872829959916
22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,23.0499210357666,-0.5,-0.008350574693145445
23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,22.857440948486328,-0.9166666666666666,0.0007019428262060658
23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,22.873485565185547,-0.3076923076923077,-0.01297349781451322
23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,22.576736450195312,-0.1538461538461538,-0.007104844656184927
23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,22.416332244873047,-0.5862068965517241,0.030411532276989613
23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,23.098047256469727,-0.0833333333333333,-0.007638875183535894
23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,22.92160415649414,-0.0769230769230769,-0.009797277675048151
23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,22.69703483581543,-0.0714285714285714,-0.0024734064478318636
23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,22.64089584350586,-0.9090909090909092,0.014169253644585038
23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,22.961700439453125,-0.1538461538461538,0.005938010443787886
23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,23.098047256469727,-0.25,0.0010414508503655824
23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,23.12210273742676,-0.5,-0.0010403673588949686
23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,23.098047256469727,-0.5,0.01770838038455549
23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,23.50707626342773,-0.3846153846153846,0.01944723338384002
23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,23.964223861694336,-0.7096774193548387,-0.0013387291067326055
23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,23.93214225769043,0.1818181818181818,-0.01642093719503001
22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,23.53915405273437,-0.4166666666666667,0.0
22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,23.53915405273437,-0.3846153846153846,-0.0003407259658951651
22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,23.5311336517334,-0.3333333333333333,0.0017040483854743392
22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,23.571231842041016,-0.5862068965517241,0.006464902330565975
22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,23.723617553710938,-0.3636363636363636,-0.0084516748984241
22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,23.523113250732425,-0.5,0.0006819166251918873
23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,23.53915405273437,-0.2307692307692307,-0.009880809924662393
22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,23.306568145751957,-0.3636363636363636,-0.010839607396594111
23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,23.05393409729004,-0.1333333333333333,-0.010958392064268583
23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,22.801300048828125,-0.125,0.0077384585218823985
22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,22.977746963500977,-0.2307692307692307,-0.017452125047013947
22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,22.576736450195312,-0.3571428571428571,-0.009236179776951573
22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,22.368213653564453,-0.5454545454545454,0.0017927268702505402
22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,22.408313751220703,-0.2580645161290322,0.019327125968535315
22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,22.841402053833008,-0.6,0.0073736544685959375
22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,23.00982666015625,-0.1538461538461538,-0.004182604186284472
22.977746963500977,22.93764305114746,22.472469329833984,22.12760734558105,22.45643424987793,22.44039535522461,22.88150405883789,23.22637176513672,23.162208557128903,22.9135856628418,-0.4545454545454545,0.010850457800251043
