Date,Close,High,Low,Open,Volume
2000-01-03,24.710649490356445,24.8171609105735,23.645535288185908,23.649973264028286,57710200
2000-01-04,23.55678367614746,24.959184512933938,23.361512673556938,24.266860049203903,51019600
2000-01-05,23.752058029174805,24.39112685507188,22.86446243765108,23.574538910870057,52389000
2000-01-06,22.367401123046875,23.681042141384548,22.20763397216797,23.219492594401043,55171200
2000-01-07,23.290504455566406,23.290504455566406,21.976863198164033,22.012367015931662,41096400
2000-01-10,24.355615615844727,24.781661370057755,23.894066048780612,24.355615615844727,53619800
2000-01-11,25.473976135253903,26.237307824324233,25.07455839097292,25.15444193982912,105481800
2000-01-12,25.917781829833984,26.911888530156386,25.349720858221183,25.811270397656585,97326600
2000-01-13,25.86452293395996,26.41483193255485,25.367469644906507,26.32607241665245,76104200
2000-01-14,29.272886276245117,30.28474468603649,27.90598982793046,27.976997435635116,184405200
2000-01-18,29.006603240966797,30.03621339272694,28.47404626591845,28.487360190294655,102100600
2000-01-19,28.420804977416992,29.00661794697025,28.367549252912152,28.6870835999412,45568000
2000-01-20,27.160417556762695,28.63382582944982,27.10716183606316,28.33204341215246,70002000
2000-01-21,27.81723403930664,27.90599356081049,27.16041358017815,27.26692500598277,55558200
2000-01-24,28.065767288208008,29.787702409622415,27.9060001119943,29.037684276841397,74832600
2000-01-25,28.846845626831055,28.91785324683556,27.675219896756683,28.225528951791613,51382600
2000-01-26,27.4089412689209,28.740334141439725,27.373437458987063,28.6160708066713,49306200
2000-01-27,27.87047576904297,28.722566747969125,27.124896162482585,28.225513676928863,61482000
2000-01-28,26.69886016845703,28.04800469824608,26.43258164284077,27.621959057260067,53922800
2000-01-31,28.101261138916016,28.136764943260825,26.3793266281928,26.59234945426165,68453200
2000-02-01,28.811338424682617,28.8290903275937,27.44444190052947,27.941495182039706,48051400
2000-02-02,28.420804977416992,29.237392753157895,28.314293528407312,28.6870835999412,52080600
2000-02-03,29.60130500793457,29.725605628843713,28.62465727221987,28.891015745596608,56126000
2000-02-04,29.76111602783203,30.75552085931091,29.61905819476362,29.654572653030726,55953800
2000-02-07,30.666744232177734,30.720015936113192,29.583552918823457,29.81439696921043,42810000
2000-02-08,30.915353775024418,31.270498562790344,30.684509662976556,30.91535377502441,38026000
