date,headline,abstract,lead_paragraph,section,url
2024-06-01,‘Doctor Who’ Episode 5 Recap: Bursting the Bubble,"The Doctor saves a rich wannabe vlogger from being eaten by a giant slug, but a final twist leaves him reeling.","We’ve passed the midway point in this season of “Doctor Who,” and the show’s ambition shows no sign of subsiding. After playing with themes of religion and politics, it’s artificial intelligence, already touched on in the earlier episode “Boom,” that’s the topic du jour in “Dot and Bubble.”",Arts,https://www.nytimes.com/2024/05/31/arts/television/doctor-who-episode-5-recap.html
2024-06-01,Ohio Legislature Passes Bill Ensuring Biden’s Spot on the Ballot,"The bill, which Gov. Mike DeWine, a Republican, is expected to sign this weekend, appeared to end the possibility that President Biden would not be on the state’s ballot in November.","The Ohio General Assembly has passed a legislative fix that ensures President Biden will be on the state’s ballot in November, averting a crisis that had been brewing for weeks over what is typically a minor procedural issue.",U.S.,https://www.nytimes.com/2024/05/31/us/politics/biden-ohio-ballot.html
2024-06-01,Florida Deputy Who Fatally Shot Airman Is Fired,The Okaloosa County Sheriff’s Office said that the use of deadly force during the May 3 encounter at the airman’s apartment was unreasonable.,"The Florida sheriff’s deputy who fatally shot a U.S. Air Force senior airman in the airman’s home this month has been fired, the sheriff’s office said on Friday, describing the deputy’s use of deadly force, which was captured on body camera, as “not objectively reasonable.”",U.S.,https://www.nytimes.com/2024/05/31/us/florida-deputy-airman-roger-fortson.html
2024-06-01,Trump and Allies Assail Conviction With Faulty Claims,"After former President Donald J. Trump was found guilty, he and a number of conservative figures in the news media and lawmakers on the right have spread false and misleading claims about the Manhattan case.","After former President Donald J. Trump was found guilty of all 34 felony counts of falsifying business records, he instantly rejected the verdict and assailed the judge and criminal justice system.",U.S.,https://www.nytimes.com/2024/05/31/us/politics/trump-speech-fact-check.html
2024-06-01,How Trump’s Most Loyal Supporters Are Responding to the Verdict,"Many saw in the jury’s finding a rejection of themselves, of their values and even of democracy itself.",The sense of grievance erupted as powerfully as the verdict itself.,U.S.,https://www.nytimes.com/2024/05/31/us/trump-verdict-voters.html
2024-06-01,Biden Dons Kansas City Helmet to Celebrate Its Super Bowl Victory,"Taylor Swift was not at the White House to celebrate with her boyfriend, Travis Kelce, but kicker Harrison Butker, who recently drew controversy for a commencement speech, attended.","On Friday, President Biden urgently called for an end to the war in Gaza. He solemnly discussed the rule of law after former President Donald J. Trump’s criminal conviction. And he donned a shiny red helmet to the whoops and cheers of a pack of football players and fans.",U.S.,https://www.nytimes.com/2024/05/31/us/politics/biden-kansas-city-chiefs-super-bowl.html
2024-06-01,Cram In,Eric Warren’s Saturday debut fits a lot of fun into tight spaces.,"SATURDAY PUZZLE — This is Eric Warren’s second puzzle for The New York Times after his Friday debut in March 2023, and I think the two grids are at about the same level of difficulty. They have a similarly low word count, which is challenging for both the creator and the solver. Today we have only 66 clues, most of which lead to longer entries presented in stacks and stairs. This configuration looks imposing, but there are mild entries that made it solve quite smoothly for me.",Crosswords & Games,https://www.nytimes.com/2024/05/31/crosswords/daily-puzzle-2024-06-01.html
2024-06-01,"‘2,000 Mules’ Producer Apologizes to Man Depicted Committing Election Fraud","Salem Media Group, which co-produced the 2022 film, issued the apology to a Georgia man who was falsely depicted as stuffing a ballot box near Atlanta.","The conservative media company Salem Media Group has apologized to a Georgia man who was falsely depicted as having committed election fraud in the film “2,000 Mules,” which Salem co-produced and released in 2022.",U.S.,https://www.nytimes.com/2024/05/31/us/politics/2000-mules-salem-georgia-apology.html
2024-06-01,"Quote of the Day: Fresh From a Title, Hayes Takes Over the National Team","Quotation of the Day for Saturday, June 1, 2024.","“I’m lucky to be born in England, but made in America.”",Corrections,https://www.nytimes.com/2024/05/31/pageoneplus/quote-of-the-day-fresh-from-a-title-hayes-takes-over-the-national-team.html
2024-06-01,"Corrections: June 1, 2024","Corrections that appeared in print on Saturday, June 1, 2024.","An article on Thursday about the new president of Yale University misstated the number of  votes cast against a Stony Brook faculty senate motion to censure Maurie McInnis. It was 55, not 54.",Corrections,https://www.nytimes.com/2024/05/31/pageoneplus/corrections-june-1-2024.html
2024-06-01,German Soccer Team’s Deal With a Weapons Maker Prompts Some Boos,"For some fans of Borussia Dortmund, an advertising deal with Rheinmetall, a major arms manufacturer, has overshadowed the run-up to the Champions League final on Saturday.","Borussia Dortmund, one of Germany’s most successful soccer clubs, is rooted in the industrial Ruhr region and prides itself on retaining its working-class roots, community engagement and anti-establishment mentality.",Business Day,https://www.nytimes.com/2024/06/01/business/dortmund-rheinmetall-sponsorship.html
2024-06-01,A Small Army Combating a Flood of Deepfakes in India’s Election,"Social media is awash with A.I.-altered audio, clipped video and manipulated images. Fact-checkers want to save the public from deception.","Through the middle of a high-stakes election being held during a mind-melting heat wave, a blizzard of confusing deepfakes blows across India. The variety seems endless: A.I.-powered mimicry, ventriloquy and deceptive editing effects. Some of it is crude, some jokey, some so obviously fake that it could never be expected to be seen as real.",World,https://www.nytimes.com/2024/06/01/world/asia/india-election-deepfakes.html
2024-06-01,"How Rhubarb Conquered Germany, Then the World",A tongue-twisting rap by a Berlin duo has spotlighted Germans’ love of their springtime produce. Now if only they could find a rhyme for asparagus.,"In the past month, millions of people have found themselves stumbling through the contorted and catchy syllables of a song about, of all things, a woman named Barbara and some rhubarb-loving barbarians who drink beer while getting their beards barbered. In German.",World,https://www.nytimes.com/2024/06/01/world/europe/germany-rhubarb-rap.html
2024-06-01,Scandals and Missteps Slow Momentum of Germany’s Far Right,"The Alternative for Germany party remains strong, but a growing pushback at home and abroad may be blunting its surge.",The far-right Alternative for Germany party was poised for a banner year.,World,https://www.nytimes.com/2024/06/01/world/europe/germany-afd-far-right-scandal.html
2024-06-01,The Champions League’s Most Bitter Rivalry May Be Off the Field,"No club has won European soccer’s richest prize more than Real Madrid, but its recent dominance has been accompanied by a bruising fight over the tournament’s future.","Real Madrid had the celebratory jerseys ready as soon as its place in the Champions League final was secured. As the players raced to one another, exulting in yet another heart-stopping, nerve-shredding win, staff members sprinted onto the field after them, ensuring each star was correctly attired.",World,https://www.nytimes.com/2024/06/01/world/europe/real-madrid-uefa-champions-league.html
2024-06-01,"Russian Missiles Hit Ukraine’s Energy System, Again","The large-scale air assault struck several sites in western Ukraine, including places near the borders with NATO member countries.","Russian forces struck several of Ukraine’s energy facilities with drones and missiles early Saturday, in a major air assault that targeted cities across the country, including some near the borders with NATO members.",World,https://www.nytimes.com/2024/06/01/world/europe/russia-ukraine-air-attacks.html
2024-06-01,"Worried About Youth Crime, Newark Revives an 11 P.M. Curfew",Newark has begun enforcing a longstanding law that prohibits people under 18 from being out late at night.,"When officials in Newark noted a recent increase in violent crime in their city, they were especially concerned about teenagers, both as perpetrators and as victims.",New York,https://www.nytimes.com/2024/06/01/nyregion/newark-teen-curfew.html
2024-06-01,How Michael Rainey Jr. of ‘Power Book II: Ghost’ Spends His Sundays,"Mr. Rainey starts his day with tea, and then it’s time for fancy cars, making beats and Call of Duty with his friends.","Michael Rainey Jr. had looked up to the rapper 50 Cent since he was 8 years old. So when he landed the opportunity to work with him (real name: Curtis James Jackson III) on the Starz crime drama “Power,” he couldn’t have been more excited.",New York,https://www.nytimes.com/2024/06/01/nyregion/michael-rainey-jr-power-ghost-starz.html
2024-06-01,Doctor-Assisted Death Is Legal in 10 States. Could New York Be No. 11?,Activists have renewed attention on legislation related to the emotional issue of so-called medical aid in dying that has long languished in Albany.,"The sounds of protest came forcefully from the Assembly chamber gallery, the chants echoing the words emblazoned on handmade banners that were held aloft: “Stop the suffering, pass the bill!”",New York,https://www.nytimes.com/2024/06/01/nyregion/euthanasia-assisted-suicide-ny.html
2024-06-01,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Crosswords & Games,https://www.nytimes.com/2024/06/01/crosswords/spelling-bee-forum.html
2024-06-01,"New York, Once Trump’s Playground, Is Now the Scene of His Indignities","Donald J. Trump was for decades a creature of New York. But in recent years, the city that helped make him seems more eager to break him.","New York City was once Donald J. Trump’s playground, the place where he made his name and then plastered it everywhere he could.",New York,https://www.nytimes.com/2024/06/01/nyregion/donald-trump-new-york-nyc.html
2024-06-01,Trump Has Few Ways to Overturn His Conviction as a New York Felon,"The judge in Donald J. Trump’s case closed off many avenues of appeal, experts said, though his lawyers might challenge the novel theory at the case’s center.","“This is long from over,” Donald J. Trump, the former president and current felon, declared on Thursday, moments after a Manhattan jury convicted him on 34 counts of falsifying records to cover up a sex scandal.",New York,https://www.nytimes.com/2024/06/01/nyregion/trump-appeal-conviction.html
2024-06-01,The Wedding Singer Takes a Celebrity Turn,"To delight their guests, couples are booking musical headliners to give surprise performances at their weddings.","Wendy Mazur said her “jaw hit the floor” when she saw her favorite pop singer, Goldford, walk out with his guitar during her first dance with Jerry Bedwell at their wedding in April 2022.",Style,https://www.nytimes.com/2024/06/01/style/celebrity-singers-weddings.html
2024-06-01,She Dreamed of a New York Media Life. Would Her Soul Survive It?,"In “Ambition Monster,” Jennifer Romolini recounts a rise from blue-collar dropout to “Corporate Barbie,” and what it cost her.","This spring, the website LitHub published an essay about the lack of financial particulars in contemporary fiction. That piece stayed in my head as I read Jennifer Romolini’s spirited memoir about her transformation from an angry and self-destructive child of teen parents in working-class Philadelphia to a hard-charging fashion magazine editor and, later, a “Corporate Barbie” at a Fortune 500 tech company.",Books,https://www.nytimes.com/2024/06/01/books/review/ambition-monster-jennifer-romolini.html
2024-06-01,An Epidemic Hit These Farms Hard. Then Things Got Even Darker.,"Scott Preston’s debut novel, “The Borrowed Hills,” unfolds during the 2001 outbreak of foot-and-mouth disease in Britain.","Scott Preston’s debut novel, “The Borrowed Hills,” begins in the north of England during the outbreak of foot-and-mouth disease in 2001, when several million British farm animals were slaughtered to contain the deadly virus. Steve Elliman, a truck driver, has returned to his father’s sheep farm in the hilly, rainy, boulder-strewn region of Cumbria, also known as the fells. The Ellimans are tenant farmers, unlike their more successful neighbor, William Herne, who owns the land on which he grazes his much larger flock.",Books,https://www.nytimes.com/2024/06/01/books/review/scott-preston-borrowed-hills.html
2024-06-01,He Could Be the Next Lionel Messi. If Anyone Can Find Him.,"In Joseph O’Neill’s new novel, the search for an African sports prodigy is wrapped around a story of American workplace dysfunction.","It’s possible that you have encountered someone like Mark Wolfe, a restive 40-something in Pittsburgh who has, in his own words, “not fully recovered from a decade spent as an active member of the American intelligentsia.” Maybe you’ve worked with this guy, slept with him, sparred with him on social media.",Books,https://www.nytimes.com/2024/06/01/books/review/joseph-oneill-godwin.html
2024-06-01,The 7 Grueling Months to Reclaim the Bookstore Dream a Fire Stole,A fire left Lucy Yu’s literary hub in Chinatown gutted. She was determined to rebuild it.,Lucy Yu wasn’t sure if she had smoke in her lungs or was having an anxiety attack. She needed fresh air.,Business Day,https://www.nytimes.com/2024/06/01/business/yu-me-bookshop-fire.html
2024-06-01,"In the West Bank, Guns and a Locked Gate Signal a Town’s New Residents","Since the war in Gaza began, armed Israeli settlers, often accompanied by the army, have stepped up seizures of land long used by Palestinians.","From the outskirts of his town in the West Bank, the mayor surveyed the rocky hills stretching toward the Dead Sea where Palestinians had long farmed and herded, and pointed out the new features of the landscape.",World,https://www.nytimes.com/2024/06/01/world/middleeast/west-bank-settlers-land-tuqu-takoa.html
2024-06-01,Google’s A.I. Search Leaves Publishers Scrambling,"Since Google overhauled its search engine, publishers have tried to assess the danger to their brittle business models while calling for government intervention.","When Frank Pine searched Google for a link to a news article two months ago, he encountered paragraphs generated by artificial intelligence about the topic at the top of his results. To see what he wanted, he had to scroll past them.",Technology,https://www.nytimes.com/2024/06/01/technology/google-ai-search-publishers.html
2024-06-01,"He’s Obsessed With Sports and Politics. His Novels Are, Too.","Joseph O’Neill’s fiction incorporates his real-world interests in ways that can surprise even him. His latest novel, “Godwin,” is about an adrift hero searching for a soccer superstar.","The novelist Joseph O’Neill has a good idea of his daughter’s earliest memories: being driven through the northern swath of Benin in a jeep, in hot pursuit of a (fictional) story her father himself was only beginning to understand. This is remote terrain, even for visitors who aren’t American toddlers on their first trip to West Africa.",Books,https://www.nytimes.com/2024/06/01/books/joseph-oneill-godwin.html
2024-06-01,"They’re Asian. They’re American. But, They Wonder, Are They Asian American?","Bhutanese Americans are the newest citizens of Asian descent. But many do not identify strongly as Asian Americans, reflecting the complexity of the label.","When Dinesh Nepal first arrived in the United States in 2010, he had never heard of the term “Asian American.”",U.S.,https://www.nytimes.com/2024/06/01/us/asian-american-identity-bhutanese.html
2024-06-01,Security Deposits: Your Landlord May Owe You More Than You Think,Landlords are required to put security deposits in interest-bearing bank accounts. How much of that interest goes to you?,"Q: I live in a large market-rate apartment building on the Upper West Side. My landlord placed my security deposit in an interest-bearing account, as required by law. The account only pays 1 percent and the bank sends the full interest earnings to my landlord each month as a fee permitted by New York state. However, at the end of the year, I received a 1099 for the interest earned even though I never received the funds. Is this legal? And isn’t the landlord obligated to put the deposit in a higher-earning account considering that any earnings above 1 percent go to me?",Real Estate,https://www.nytimes.com/2024/06/01/realestate/security-deposit-interest-account.html
2024-06-01,"She’s 98, and Walked Past Corpses to Escape Russian Attacks","“If only everything would stop,” said Lidiia Lomikovska, who walked to safety after her town was attacked. But for civilians in the Donetsk region of Ukraine, it is not stopping.","When a Russian soldier appeared outside 98-year-old Lidiia Lomikovska’s shattered home in eastern Ukraine in late April, the first thing he did was shoot and kill the family dog.",World,https://www.nytimes.com/2024/06/01/world/europe/ukraine-donetsk-civilians.html
2024-06-01,The Very Online Afterlife of Franz Kafka,"One hundred years after his death, the Czech writer circulates as a pop idol of digital alienation.","On TikTok, a collection of objects sits atop a stack of books: a string of pearls, a Diptyque candle, a Sylvanian Families rabbit figurine in a scallop-collared dress. A woman’s hand brushes them aside. She pages through the pile of books below. We see “My Year of Rest and Relaxation” by Ottessa Moshfegh and “The Bell Jar” by Sylvia Plath. Also, “The Metamorphosis” by Franz Kafka, a fat black bug on its cover. A question typed over the scene asks: What do you conclude about me?",Arts,https://www.nytimes.com/2024/06/01/arts/franz-kafka-tiktok-centennial.html
