date,headline,abstract,lead_paragraph,section,url
2023-07-01,Sheriff Recorded Making Inflammatory Comments Won’t Face Charges,"Oklahoma’s attorney general said he had found no evidence to charge the sheriff, who was caught on a recording as county officials discussed killing journalists and Black people.",Oklahoma’s attorney general said on Friday that a sheriff who was caught on a recording as other county officials discussed killing journalists and Black people would not face criminal charges but suggested that the governor endorse another candidate in the next election.,U.S.,https://www.nytimes.com/2023/06/30/us/oklahoma-sheriff-killing-journalists-lynching.html
2023-07-01,Governor Vetoes Louisiana’s Ban on Transition Care for Transgender Minors,"Gov. John Bel Edwards, a Democrat, also vetoed two other recent bills related to gender expression and sexual orientation in schools and among young people.","Gov. John Bel Edwards of Louisiana vetoed a ban on gender-transition care for transgender minors on Friday, standing in the way of his state becoming the latest to prohibit that kind of care.",U.S.,https://www.nytimes.com/2023/06/30/us/louisiana-transgender-care-ban-minors.html
2023-07-01,Robert Kennedy Jr. Reports Income of $7.8 Million,"The presidential candidate and anti-vaccine activist made nearly $1.6 million from consulting work for a law firm known for litigation against pharmaceutical companies, a filing showed.","Robert F. Kennedy Jr., the political scion and prominent vaccine skeptic who is challenging President Biden for the Democratic presidential nomination, reported an income of $7.8 million in the year leading up to his entry into the race, including nearly $1.6 million from his consulting work for a personal injury law firm known for litigation against pharmaceutical companies.",U.S.,https://www.nytimes.com/2023/06/30/us/politics/robert-f-kennedy-jr-money.html
2023-07-01,Coast Guard Apologizes for Covering Up Long History of Sexual Assault,The U.S. Coast Guard acknowledged it had failed for almost two decades to properly investigate sexual assault allegations at the service’s academy or hold perpetrators accountable.,"The U.S. Coast Guard apologized on Friday for covering up scores of documented sexual assault and harassment cases that took place at the service’s academy, and failing to properly investigate or discipline those accused in dozens more cases over a span of nearly two decades.",U.S.,https://www.nytimes.com/2023/06/30/us/politics/coast-guard-sexual-assault.html
2023-07-01,Certain Surprise Party?,Ben Tolkin makes a hip debut.,"SATURDAY PUZZLE — I have a soft spot for constructors who debut with themeless puzzles, and there is a lot to love about this grid by Ben Tolkin. The stair-stepped entries at its top and bottom all crackle, and most of them are debuts, as well; there’s excellent wordplay throughout, and a lot of trivia for lovers of language and literature.",Crosswords & Games,https://www.nytimes.com/2023/06/30/crosswords/daily-puzzle-2023-07-01.html
2023-07-01,"On ‘The Bear,’ Interning at a Fine-Dining Restaurant Is Rosier Than Reality",Real-life chefs said the portrayal of haute cuisine work was a bit soft-focus.,"In its second season, the hit FX show “The Bear” ventures into the world of fine dining. As the scrappy Chicago restaurant crashes toward a reopening, two of the employees leave to apprentice at top restaurants in Chicago and Copenhagen.",Food,https://www.nytimes.com/2023/06/30/dining/the-bear-stage-restaurant.html
2023-07-01,Hollywood Actors Extend Contract Talks at Deadline,"Their union, SAG-AFTRA, and the major studios pushed the expiration date ahead to July 12 and will keep negotiating.","The union representing some 160,000 television and movie actors said on Friday night that it would continue contract negotiations with the major Hollywood studios and streaming services, extending the current deal — which had been set to expire at midnight — through July 12.",Business Day,https://www.nytimes.com/2023/06/30/business/media/hollywood-actors-extend-talks.html
2023-07-01,"Before Wimbledon, There’s Practice on Grass at an English Garden Party","The Boodles, which draws elite players on their way to the All England Club, is unlike nearly anything else on the tennis calendar — a Gatsby-like few days on an estate outside London.","Even for the best tennis players in the world, the days before a Grand Slam can be filled with nerves and stress, especially the time leading up to Wimbledon, the grandest Grand Slam of them all.",Sports,https://www.nytimes.com/2023/07/01/sports/tennis/wimbledon-boodles.html
2023-07-01,France Is on Fire,The country is in the midst of a revolt over police violence and racism.,"PARIS — “I’m a fully grown adult, but my mother still seems nervous whenever I leave the house,” Djigui, one of the thousands of protesters who took to the streets on Thursday afternoon in Nanterre, a working-class suburb of Paris, told me. “I can hear the crack in her voice when she checks to make sure I have my ID card or just says, ‘Watch out.’”",Opinion,https://www.nytimes.com/2023/07/01/opinion/france-protests-nahel-m.html
2023-07-01,"Quotation of the Day: In Ruined Town, Resolved to Stay ’Until the End’","Quotation of the Day for Saturday, July 1, 2023.","“People used to live here, but they left. Today, I’m the only inhabitant of the street.”",Corrections,https://www.nytimes.com/2023/07/01/pageoneplus/quotation-of-the-day-in-ruined-town-resolved-to-stay-until-the-end.html
2023-07-01,"Corrections: July 1, 2023","Corrections that appeared in print on Saturday, July 1, 2023.","An article on June 23 about a hearing regarding the derailment of a freight train in Ohio incorrectly rendered some information as a direct quotation. Robert Wood, Norfolk Southern’s director of hazardous materials, did not say at a hearing, “Eventually, if we did nothing, the cars were going to go through a violent explosion.” That was an element of a question he was asked regarding what he had told the fire chief in East Palestine, Ohio. The article also misquoted Mr. Wood. He said, “We believed that our only alternative left was probably going to be a vent and burn,” not “We believed our only alternative left was a vent and burn.”",Corrections,https://www.nytimes.com/2023/07/01/pageoneplus/corrections-july-1-2023.html
