date,headline,abstract,lead_paragraph,section,url
2022-07-01,The Single Best Guide I’ve Heard to the Supreme Court’s Rightward Shift,The legal scholar Kate Shaw walks me through the Supreme Court’s decades-long conservative counterrevolution.,"In the past few weeks alone, the Supreme Court has delivered a firestorm of conservative legal victories. States now have far less leeway to restrict gun permits. The right to abortion is no longer constitutionally protected. The Environmental Protection Agency has been kneecapped in its ability to regulate carbon emissions, and by extension, all executive branch agencies will see their power significantly diminished.",Opinion,https://www.nytimes.com/2022/07/01/opinion/ezra-klein-podcast-kate-shaw.html
2022-07-01,The Supreme Court’s E.P.A. Decision Is More Gloom Than Doom,The most profound effect of West Virginia v. Environmental Protection Agency may ultimately be cultural.,"Many of the headlines about the Supreme Court’s 6-to-3 ruling on West Virginia v. Environmental Protection Agency on Thursday have suggested an existential setback: a major blow to American decarbonization and global climate ambition. But the effect is less like a nail in the coffin and more like putting an additional set of brakes on an already stalled project. For the time being, at least, the decision functions chiefly to cement the status quo.",Opinion,https://www.nytimes.com/2022/07/01/opinion/environment/supreme-court-climate-change-west-virginia-epa.html
2022-07-01,"Beer Runs, Porcupine Hunts, Jars of Teeth and Much More","In a brash, irreverent story collection, “Night of the Living Rez,” Morgan Talty illuminates life and death on the Penobscot Indian Nation reservation.","If you had to trace a line through your history, connect your past to your present, what shape would it take? In Morgan Talty’s debut collection, “Night of the Living Rez,” it forms something like a circle, one that snakes through the past but always ends up in the present, in the madness and joy of today.",Books,https://www.nytimes.com/2022/07/01/books/review/night-of-the-living-rez-morgan-talty.html
2022-07-01,Strange Histories: Four New Novels Weave Past and Present,"Whether through reinvention or homage, these books find endless possibilities in events and figures from other times.","Initially, Abbigail Nguyen Rosewood’s CONSTELLATIONS OF EVE (Texas Tech University, 211 pp., $29.95) looks as if it’s going to be a straightforward chronicle of the bad decisions of beautiful people — a romance whose initial meet-cute contains the seeds of its ultimate failure, a female friendship whose intense closeness is linked to its acute toxicity.",Books,https://www.nytimes.com/2022/07/01/books/review/rosewood-brewer-donaldson-swan.html
2022-07-01,America’s Post-Roe Chaos Is Here,The reality of criminalized abortion is going to shock people.,It’s chaos out there.,Opinion,https://www.nytimes.com/2022/07/01/opinion/post-roe-chaos.html
2022-07-01,What Makes a Fetus a Person?,"The unborn child’s state of existential dependence upon its mother, not its autonomy, makes it especially entitled to care, nurture and legal protection.","Dobbs v. Jackson Women’s Health Organization has returned the issue of abortion to legislatures. There, pro-lifers will work to ensure that unborn children in every jurisdiction are protected by law. Though individual states can (and already have) sought to protect the most vulnerable human beings through ordinary legislation, constitutional protection of unborn children as equal “persons” under the law remains the movement’s ultimate — if elusive — goal.",Opinion,https://www.nytimes.com/2022/07/01/opinion/fetal-personhood-constitution.html
2022-07-01,A Supreme Court Head-Scratcher: Is a Colonial Musket ‘Analogous’ to an AR-15?,And other questions about gun regulations then and now.,"Justice Clarence Thomas’s majority opinion last Thursday expanding gun rights chisels into constitutional law a questionable and judge-empowering form of historical reasoning intelligible only to a very small number of legal elites. The result will most likely be a Second Amendment jurisprudence increasingly out of step with public opinion, and court decisions ever more inscrutable to the hundreds of millions of people whose lives they affect.",Opinion,https://www.nytimes.com/2022/07/01/opinion/guns-supreme-court.html
2022-07-01,Understanding the Summer Air Travel Mess,"Going into the Fourth of July weekend, with nearly 13 million people expected to fly on U.S. carriers, we look at the numbers behind the delays and cancellations and see what lessons can be learned.","More people flew out of airports in the United States on Sunday — 2.46 million according to the Transportation Security Administration — than on any other day so far this year.  The Fourth of July holiday is expected to be even busier, with Hopper, a travel booking app, predicting that nearly 13 million passengers will fly to, from and within the United States this weekend.",Travel,https://www.nytimes.com/2022/07/01/travel/summer-travel-flight-delays-cancellations.html
2022-07-01,"As Federal Climate-Fighting Tools Are Taken Away, Cities and States Step Up","Across the country, local governments are accelerating their efforts to cut greenhouse gas emissions, in some cases bridging partisan divides. Their role will become increasingly important.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",Climate,https://www.nytimes.com/2022/07/01/climate/climate-policies-cities-states-local.html
2022-07-01,Democrats Need Patriotism Now More Than Ever,"Gripped by anger and despair, Democrats may not want to celebrate this country. But they need patriotism in order to save American democracy.","Fourth of July fireworks echo eerily in a divided country. In theory, this patriotic holiday marks what holds us together, beyond all our disagreement. In practice it amplifies American division. The year that Independence Day memorializes, 1776, also lends its name to the Trumpist 1776 Project, a riposte to the 1619 Project. The very idea of patriotism risks becoming a partisan marker: In 2019, fully 76 percent of Republicans and only 22 percent of Democrats said they were “extremely proud” to be American, according to Gallup.",Opinion,https://www.nytimes.com/2022/07/01/opinion/liberal-patriotism-july-fourth.html
2022-07-01,The Supreme Court Is the Final Word on Nothing,"It, too, can be checked and balanced.","The U.S. Constitution contains several idle provisions: words, phrases and clauses that have little to no bearing on our constitutional order as it currently exists.",Opinion,https://www.nytimes.com/2022/07/01/opinion/dobbs-roe-supreme-court.html
2022-07-01,"‘So Stressed Out’: Gas Prices Force Many to Rethink Driving, and Spending","As summer trips beckon, some are traveling less, at least by car. And those candy bars at the convenience store may find fewer takers.","KATY, Texas — Most Americans would gladly pay the $4.29 for a gallon of regular gas Buc-ee’s was charging this week on Interstate 10 between Houston and San Antonio, more than 50 cents below the national average.",Business Day,https://www.nytimes.com/2022/07/01/business/economy/gas-prices-driving-inflation.html
2022-07-01,"They Uncover New Fossils, but They Also Bite","Harvester ants in Nebraska unearthed thousands of fossilized teeth and jaw bones, leading scientists to the discovery of 10 new species.",A small group of paleontologists recently discovered 10 species of ancient mammals previously unknown to science. But they had an enormous number of helpers at their dig site: thousands of tiny ants.,Science,https://www.nytimes.com/2022/07/01/science/ants-fossils-species-nebraska.html
2022-07-01,Why Judges Keep Recusing Themselves From a N.Y.C. Vaccine Mandate Case,"The city’s teachers, who sued over vaccine requirements, said the judges assigned to the case owned thousands of dollars of Covid-19 vaccine-maker stock, which could affect their rulings.",It’s a routine step when someone files a lawsuit in federal court in Manhattan: The case is randomly assigned to a judge.,New York,https://www.nytimes.com/2022/07/01/nyregion/judge-recuse-covid-vaccine-stock.html
2022-07-01,"Israel’s New Prime Minister, Yair Lapid, Played the Long Game to Power","Once mocked for his inexperience and perceived arrogance, Israel’s caretaker premier taught voters a lesson in political maturity and humility.","JERUSALEM — Nearly a decade ago Yair Lapid, then the new leader of Israel’s political center, was asked by a television interviewer if he envisaged becoming prime minister after the next election.",World,https://www.nytimes.com/2022/07/01/world/middleeast/israel-prime-minister-yair-lapid.html
2022-07-01,A Memorial for the Titanic Gone Dark,Funds are scarce for the restoration of the Titanic Memorial Lighthouse.,Funds are scarce for the restoration of the Titanic Memorial Lighthouse.,Real Estate,https://www.nytimes.com/slideshow/2022/07/01/realestate/a-memorial-for-the-titanic-gone-dark.html
2022-07-01,Neglected Titanic Memorial: ‘Like Their Graves Have Not Been Tended’,"A fledgling preservation group is urging the restoration of the long-suffering memorial lighthouse, but funds are scarce.","On a landlocked street corner at the entrance to the South Street Seaport stands a shabby, rust-streaked old lighthouse, its lantern dark, dwarfed by modern towers to its south and west. Passed with scarcely a glance by most people heading to the shops and bars on Fulton Street, this is the 109-year-old Titanic Memorial Lighthouse, which once presided over the East River waterfront from a far prouder height, shining its fixed green beacon miles out to Sandy Hook, at the southern entrance of Lower New York Bay.",Real Estate,https://www.nytimes.com/2022/07/01/realestate/seaport-titanic-memorial-lighthouse.html
2022-07-01,"‘Mango Man’ Is the Fruit’s Foremost Poet, Philosopher, Fan and Scientist","With 300 types of mangos to his horticultural credit, Kaleem Ullah Khan is quick to tell anyone in India and beyond about the infinite potential of the fruit and its tree, including as medicine.","MALIHABAD, India — Theirs is a friendship of over half a century, the old man and his mango tree.",World,https://www.nytimes.com/2022/07/01/world/asia/india-mango-kaleem-ullah-khan.html
2022-07-01,Is Baltimore Big Enough for the Two of Them?,"The internet has pretty much killed local news wars. The Baltimore Banner, a nonprofit start-up, is trying to change that by taking on The Baltimore Sun.","BALTIMORE — Local news wars have largely gone the way of the phone booth as newspapers have shriveled and reporter jobs have been cut. But one is taking shape in Baltimore, bringing a new kind of rivalry.",Business Day,https://www.nytimes.com/2022/07/01/business/media/baltimore-banner-the-sun.html
2022-07-01,Workers at Airports Have Had It,"Across Europe, airport and other transport employees are striking, disrupting summer travel plans to demand better staffing and pay.","PARIS — For 18 years, Marie Marivel has worked as a security agent at Charles de Gaulle Airport in Paris, screening throngs of passengers and thousands of bags each day. It has always been a taxing job, she says, but conditions have lately made it downright impossible, as staffing shortages nearly double her workload and a cost-of-living crisis plunders her modest paycheck.",Business Day,https://www.nytimes.com/2022/07/01/business/airport-employees-travel-delays.html
2022-07-01,When Private Jets Ferry Billionaires to Small-Town Idaho,"Every July, as the elite Sun Valley conference kicks off, one man shepherds multimillion-dollar private planes and some of the world’s most powerful people.","HAILEY, Idaho — Robert Kraft, the owner of the New England Patriots, flies in a Gulfstream G650. So do Jeff Bezos and Dan Schulman, PayPal’s chief executive. The jets, roughly 470 of which are in operation, retail for about $75 million each.",Business Day,https://www.nytimes.com/2022/07/01/business/sun-valley-conference-private-jets.html
2022-07-01,Who Will Help Care for Texas’ Post-Roe Babies?,Even some anti-abortion adherents say Texas is failing families left impoverished by its war against abortion.,"ARGYLE, Texas — Two days after the Supreme Court overturned Roe v. Wade, a 27-year-old woman delivered her fourth child, a boy she named Cason. Born after his mother fled from domestic abuse and was denied an abortion, he is among the first of many post-Roe babies expected in Texas.",U.S.,https://www.nytimes.com/2022/07/01/us/politics/texas-abortion-roe-wade.html
2022-07-01,Griner’s supporters are imploring the Biden administration to secure her release.,The agent of the basketball star Brittney Griner recently coordinated a letter to President Biden urging his administration to strike a deal for her release.,Brittney Griner’s family and supporters are increasingly imploring President Biden and the U.S. government to secure her release amid continuing fears that she could be used by Russia in the geopolitical jousting over its war in Ukraine.,Sports,https://www.nytimes.com/2022/07/01/sports/griners-supporters-biden-release.html
2022-07-01,Xi Tells a Muted Hong Kong That Political Power Is for Patriots,"The Chinese leader’s first visit to the former British colony since a sweeping crackdown was a declaration of victory, an assertion of power and a warning to critics.","HONG KONG — Under swarms of security, beneath clouds threatening rain, China’s leader, Xi Jinping, marked the 25th anniversary of Hong Kong’s return to China with a showcase of just how thoroughly he had transformed and subdued this once-freewheeling city.",World,https://www.nytimes.com/2022/07/01/world/asia/xi-jinping-hong-kong-china.html
2022-07-01,An Abortion Rights Champion of the 1970s on Life Before and After Roe,"Fifty years ago, Nancy Stearns, a lawyer, was on the front lines of the battle to secure legal access to terminations for American women.","A little over 50 years ago, Nancy Stearns, a young lawyer, was presenting a case in New York with a bold legal assertion: that the right to abortion was fundamental to equal rights for women.",Podcasts,https://www.nytimes.com/2022/07/01/podcasts/the-daily/abortion-rights-nancy-stearns-roe.html
2022-07-01,"Landslide in India Buries Dozens, Killing at Least 25",Days of heavy rain had loosened the soil. India and neighboring Bangladesh have had record rainfall and severe flooding in the past two months.,"At least 25 people were killed and more feared dead, after days of heavy rainfall set off a landslide in India’s remote and mountainous northeastern state of Manipur.",World,https://www.nytimes.com/2022/07/01/world/asia/india-landslide-floods-manipur.html
2022-07-01,The Court vs. the Climate,The Supreme Court seems unconcerned with climate change.,The Supreme Court has made it harder for the country to fight the ravages of climate change.,Briefing,https://www.nytimes.com/2022/07/01/briefing/supreme-court-epa-ruling-climate.html
2022-07-01,"Eurozone inflation rises to 8.6 percent, the highest ever, driven by energy prices.",Nearly half the countries in the currency area have now reached double-digit inflation.,"Record energy prices drove the inflation rate for the countries using the common European currency to 8.6 percent over the year through June, as the fallout of the war in Ukraine and the economic conflict it has set off between Russia and Western Europe continued to bite.",Business Day,https://www.nytimes.com/2022/07/01/business/eurozone-inflation-june.html
2022-07-01,Putin moves to seize a large gas venture in Russia’s Far East.,"Shell and two Japanese companies, Mitsui and Mitsubishi, are minority shareholders in the Sakhalin-2 joint venture.","Russia is moving to take over an important natural gas joint venture, putting the investments of Shell and two Japanese energy trading companies at risk in a seizure of a significant foreign investment.",Business Day,https://www.nytimes.com/2022/07/01/business/putin-sakhalin-natural-gas.html
2022-07-01,A Blow to Regulators,"Plus, what to do about the airlines’ cancelation-athon ahead of a busy holiday travel weekend.","The Supreme Court yesterday limited the Environmental Protection Agency’s authority to regulate power plant emissions, dealing a significant blow to the Biden administration’s climate change agenda. The ruling is the product of a longstanding campaign by some conservatives to curtail or dismantle the power of the so-called administrative state, the system of agencies that regulate wide areas of the economy. It is already altering the balance of power between businesses and the regulators that oversee them.",Business Day,https://www.nytimes.com/2022/07/01/business/dealbook/a-blow-to-regulators.html
2022-07-01,‘The Princess’ Review: Holding His Heart in Her Hands,Joey King is credible and compelling as a vengeful would-be princess bride in this over-the-top action fantasy tale.,"Le-Van Kiet’s fantasy “The Princess” opens in a traditional manner, with the trill of Celtic-inspired flutes, a pink sunrise and a slow climb to the top of a spindly tower, where an unnamed princess-bride-to-be (Joey King) lies on a bed strewn with rose petals. But here, the royal beauty feigns sleep. Five minutes into this slender yet vigorous blood-spattered fable, two enemy guards enter to drag our heroine to the chapel — and she brutally kills them. Clearly, the classic genre that galvanizes Kiet and the screenwriters Ben Lustig and Jake Thornton doesn’t hark back to ye olde European fairy tales but rather to the feminist revenge thrillers of the 1970s: works of exploitation and wuxia cinema where warrior women stuck it to the man. With knives.",Movies,https://www.nytimes.com/2022/07/01/movies/the-princess-review.html
2022-07-01,"Pay Down Your Credit Card Balances, and Other Tips for a Slowing Economy","Now is also a good time to put aside emergency savings, financial experts say.","With interest rates rising along with worries about an economic slowdown, now is a good time to pay down credit card balances and bolster emergency savings, financial experts say.",Your Money,https://www.nytimes.com/2022/07/01/your-money/credit-card-debt-economy.html
2022-07-01,"Summer Reading Contest, Week 4: What Got Your Attention in The Times This Week?","To participate, submit your response here by July 8 at 9 a.m. Eastern. This week’s winners will be announced on July 19.",Welcome to Week Four of our 13th Annual Summer Reading Contest.,The Learning Network,https://www.nytimes.com/2022/07/01/learning/summer-reading-contest-week-4-what-got-your-attention-in-the-times-this-week.html
2022-07-01,"Gray walls, books and a Lenin monument: A look inside the lockup where Griner has been held.","At least one other well-known foreigner has spent time there: Naama Issachar, the Israeli-American arrested in April 2019 when the Russian police said they had found marijuana in her luggage.","The detention facility just outside Moscow where Brittney Griner, the American basketball star, has been held is a former orphanage rebuilt a decade ago to house women jailed before trial and, separately, women serving their prison sentences.",World,https://www.nytimes.com/2022/07/01/world/europe/brittney-griner-prison-russia.html
2022-07-01,The Kremlin rejects the suggestion that Griner’s case is politically motivated.,"As the U.S. basketball star Brittney Griner appeared in a Russian court, the Kremlin denied on Friday that the drug charges against her were politically motivated.","As the U.S. basketball star Brittney Griner appeared in a Russian court, the Kremlin denied on Friday that the drug charges against her were politically motivated.",World,https://www.nytimes.com/2022/07/01/world/europe/the-kremlin-rejects-the-suggestion-that-griners-case-is-politically-motivated.html
