date,headline,abstract,lead_paragraph,section,url
2024-01-01,PGA Tour and Saudi-Backed LIV Extend Deadline to Finalize Deal,"The tentative deal for the men’s golf circuits to join forces had a Dec. 31 deadline, but significant questions remained.","When the PGA Tour and the upstart LIV Golf league, which is bankrolled by Saudi Arabia’s sovereign wealth fund, announced their groundbreaking deal in June for the men’s golf circuits to join forces, they left most details unanswered and set a Dec. 31 deadline to figure them out.",Business Day,https://www.nytimes.com/2023/12/31/business/dealbook/pga-tour-saudi-deal-deadline.html
2024-01-01,Something to Whistle,Harry Zheng makes his New York Times debut.,Jump to: Today’s Theme | Tricky Clues,Crosswords & Games,https://www.nytimes.com/2023/12/31/crosswords/daily-puzzle-2024-01-01.html
2024-01-01,"U.S. Helicopters Sink 3 Houthi Boats in Red Sea, Pentagon Says","Iranian-backed Houthi gunmen from Yemen had fired on American helicopters responding to an attack on a commercial ship, American officials said.","A clash between Iranian-backed Houthi fighters who were attacking a commercial freighter and U.S. Navy helicopters responding to the ship’s distress call ended on Sunday morning with the killing of all the crew members on three Houthi boats, the Pentagon said, a sharp escalation of violence at a moment when the White House is considering direct strikes on Iran’s proxies in the Middle East.",World,https://www.nytimes.com/2023/12/31/world/middleeast/us-houthi-clash.html
2024-01-01,"In Times Square, Hundreds of Thousands Ring In 2024",New Year’s celebrations took place as protesters against the Israel-Hamas war staged demonstrations in Midtown Manhattan.,"Hundreds of thousands of people crowded into Times Square on Sunday night to ring in the New Year, amid heightened security and scattered demonstrations in Midtown Manhattan over the Israel-Hamas war.",New York,https://www.nytimes.com/2023/12/31/nyregion/times-square-new-years-eve.html
2024-01-01,"Quotation of the Day: In a Jewish-Arab School, an Oasis From Division but Not From Deep Fears","Quotation of the Day for Monday, January 1, 2024.","“It feels fun, a religious Jew being friends with an Arab.”",Corrections,https://www.nytimes.com/2023/12/31/pageoneplus/quotation-of-the-day-in-a-jewish-arab-school-an-oasis-from-division-but-not-from-deep-fears.html
2024-01-01,"Half of Gazans Are at Risk of Starving, U.N. Warns","More than 90 percent of Palestinians in the territory say they have regularly gone without food for a whole day, according to the United Nations.","Walaa Zaiter’s four children have been hungry for weeks, but she can barely find them food.",World,https://www.nytimes.com/2024/01/01/world/middleeast/gaza-israel-hunger.html
2024-01-01,How to Start the New Year? Keep the Sea Goddess Happy.,Followers of Afro-Brazilian religions have been displaced by New Year’s revelers. But they still find ways to make their offerings to the ocean.,"Each New Year’s Eve, more than two million revelers — twice as many as typically fill Times Square — dress in white and pack Copacabana Beach in Rio de Janeiro to watch a 15-minute midnight fireworks extravaganza.",World,https://www.nytimes.com/2024/01/01/world/americas/brazil-umbanda-religion-new-years.html
2024-01-01,What’s Sapping Your Energy?,Your results will help you figure out how to have a more energetic 2024.,Your results will help you figure out how to have a more energetic 2024.,Well,https://www.nytimes.com/interactive/2024/01/01/well/live/energy-challenge-quiz.html
2024-01-01,Day 1: A 5-Minute Trick for More Energy,Today’s challenge involves a little daytime rest.,"To kick off our 6-Day Energy Challenge, we’re focusing on daytime rest.",Well,https://www.nytimes.com/2024/01/01/well/mind/energy-challenge-daytime-rest.html
2024-01-01,Monday Briefing,Friction between the U.S. and Israel.,"No other episode in the past half-century has tested the ties between the U.S. and Israel so significantly as the current war in Gaza. President Biden’s initial resolve to stand by Israel has given way to frustrating phone calls, sharp public comments and exhausting marathon meetings as the relationship has grown fraught.",Briefing,https://www.nytimes.com/2024/01/01/briefing/israel-relationship-ukraine-denmark.html
2024-01-01,What’s on TV This Week: ‘RuPaul’s Drag Race’ and the Golden Globes,The competition show featuring drag queens comes back for a 16th season. The annual award show airs on CBS.,"Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Jan. 1-7. Details and times are subject to change.",Arts,https://www.nytimes.com/2024/01/01/arts/television/whats-on-tv-this-week-rupauls-drag-race-and-the-golden-globes.html
2024-01-01,Today’s Wordle Review,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",Crosswords & Games,https://www.nytimes.com/2024/01/01/crosswords/wordle-review.html
2024-01-01,Spelling Bee Forum,Feeling stuck on today’s puzzle? We can help.,"Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Crosswords & Games,https://www.nytimes.com/2024/01/01/crosswords/spelling-bee-forum.html
2024-01-01,The Connections Companion,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",Crosswords & Games,https://www.nytimes.com/2024/01/01/crosswords/connections-companion.html
